flight_id,flight_number,departure_airport,departure_country,departure_time,arrival_country,arrival_date,flight_duration,passenger_age,passenger_nationality,ticket_price,baggage_weight,arrival_gate,pilot_name,cabin_crew_count,aircraft_registration,flight_distance
602,4579,NAS,Pakistan,6/7/2023 00:06,China,23/12/2022,18.2,20,Indonesia,505.27,36.65,F6,Dedra Chilvers,10,N12345,3549.61
603,9947,DUT,Russia,6/7/2023 12:14,Estonia,14/5/2022,12.07,60,China,660.6,16.36,F6,Blancha Marshall,9,N67890,238.16
604,9740,ONG,Uzbekistan,6/7/2023 21:06,Vietnam,27/5/2022,20.15,84,China,68.95,16.28,F6,Finley Fildes,7,N67890,2627.57
605,5347,BWY,Madagascar,6/7/2023 13:29,China,21/2/2022,14.75,21,China,334.12,23.67,E5,Matti Willatt,10,N67890,3487.25
606,7895,BEI,Yemen,6/7/2023 07:52,Indonesia,17/4/2022,7.09,88,Russia,722.29,8.35,D4,Paige Rosthorn,7,N67890,941.76
607,8109,IDB,Pakistan,6/7/2023 11:47,China,18/8/2022,9.04,62,Philippines,657.62,24.74,D4,Lisabeth Cahani,1,N67890,4927.04
608,1661,MOT,China,6/7/2023 09:41,Portugal,7/7/2022,8.15,96,Bulgaria,868.21,17.87,D4,Dory Hatfield,4,NABCDE,945.87
609,9625,DBY,Brazil,6/7/2023 02:33,Poland,15/3/2022,10.24,38,Indonesia,404.73,41.45,E5,Marcile Errett,7,N67890,1650.23
610,6572,ALD,Japan,6/7/2023 09:36,China,26/9/2022,23.86,19,Greece,411.89,4.71,F6,Grete Cargill,10,N12345,4897.28
611,362,LKZ,United States,6/7/2023 22:53,Nigeria,14/6/2022,9.46,20,Indonesia,769.12,40.13,E5,Tiphani O'Luby,10,N12345,4105.29
612,4781,MFH,China,6/7/2023 07:08,China,3/8/2022,22.07,80,Indonesia,446.28,14.31,E5,Celie Brockelsby,9,N67890,3944.0
613,3747,0,Sweden,6/7/2023 21:14,China,10/6/2022,18.05,26,Palestinian Territory,544.02,9.44,F6,Nelle Veljes,3,NABCDE,4783.36
614,3557,BMF,Tunisia,6/7/2023 05:32,Peru,26/10/2022,21.25,84,Brazil,918.52,11.54,F6,Ricky MacTrustrie,7,N12345,3460.03
615,2501,YYQ,Brazil,6/7/2023 03:52,Portugal,17/7/2022,5.49,83,Philippines,367.66,15.9,F6,Ruthanne Casolla,5,N12345,4951.59
616,6627,0,Ukraine,6/7/2023 06:50,China,25/2/2022,16.91,39,Vietnam,464.67,30.97,E5,Ignazio Crosdill,7,N12345,651.64
617,9036,MRH,China,6/7/2023 00:45,Ecuador,7/1/2022,21.21,79,Philippines,573.81,1.63,F6,Emmett Diviny,1,N67890,690.34
618,8826,GUR,Russia,6/7/2023 12:18,Ireland,29/5/2022,21.25,87,China,826.61,20.63,D4,Udale Kingsbury,10,NABCDE,3912.1
619,5690,KTU,Ukraine,6/7/2023 14:12,Portugal,19/7/2022,3.24,94,Bolivia,263.58,9.7,E5,Kev Alejandro,9,NABCDE,4662.27
620,7423,MDE,Serbia,6/7/2023 16:58,Thailand,26/9/2022,2.18,34,Russia,109.21,47.83,E5,Barrie Ghelarducci,3,NABCDE,2478.26
621,4532,CKX,France,6/7/2023 00:51,Vietnam,18/6/2022,10.12,22,Iceland,355.24,28.59,F6,Eben Netley,2,NABCDE,511.23
622,4318,VRO,Saudi Arabia,6/7/2023 06:03,Russia,16/1/2022,16.01,41,Japan,396.3,2.49,D4,Sauveur Kisbee,1,N12345,1737.71
623,4246,MAP,China,6/7/2023 14:27,Indonesia,27/7/2022,14.88,75,Portugal,538.48,15.49,F6,Baxy Merrisson,2,N12345,942.6
624,7814,HFN,Greece,6/7/2023 07:37,Indonesia,16/7/2022,16.91,23,Indonesia,209.51,3.71,D4,Sela De Luna,2,N12345,3582.63
625,8684,DSX,China,6/7/2023 19:21,Indonesia,26/5/2022,3.59,92,South Africa,623.57,31.54,F6,Gideon Gleed,4,N12345,1753.89
626,6759,LTD,Morocco,6/7/2023 06:18,Bosnia and Herzegovina,27/1/2022,14.01,18,Russia,823.39,43.68,E5,Temple Mustoo,4,N67890,3082.68
627,3450,KNP,Bangladesh,6/7/2023 23:21,Ireland,13/12/2022,17.69,28,Canada,118.2,37.05,D4,Elvina Gillivrie,9,NABCDE,2768.62
628,9284,WPC,France,6/7/2023 03:53,Finland,6/4/2022,17.29,46,Netherlands,984.68,22.61,E5,Vivie Osler,1,N12345,2756.8
629,7850,QUN,Brazil,6/7/2023 05:10,Panama,12/5/2022,14.04,26,Sweden,177.05,45.61,E5,Saunder Frandsen,5,N67890,2924.0
630,1086,LGY,United States,6/7/2023 18:22,China,20/1/2022,15.62,25,Indonesia,218.0,41.31,F6,Hedi Gommey,8,N67890,4082.57
631,6902,SUZ,Afghanistan,6/7/2023 07:54,China,13/6/2022,4.96,70,China,638.44,32.62,F6,Gerik Bagshaw,2,N12345,3658.85
632,5945,WBC,France,6/7/2023 01:43,Ecuador,9/4/2022,6.48,22,Philippines,208.66,36.07,D4,Auroora Narbett,1,N67890,1493.28
633,2387,ULU,China,6/7/2023 13:23,Russia,26/5/2022,8.5,65,Russia,695.29,40.92,F6,Cosme Camplen,3,NABCDE,2300.94
634,1476,CKW,China,6/7/2023 05:11,Bosnia and Herzegovina,13/10/2022,1.7,49,Russia,723.14,1.9,F6,Ingamar Statham,3,N12345,3450.23
635,7927,KOJ,France,6/7/2023 07:50,China,28/3/2022,2.19,88,Kenya,528.28,8.75,E5,Jackie Kensall,9,N12345,2051.14
636,1161,NNX,Japan,6/7/2023 13:30,Canada,1/8/2022,11.72,57,China,389.56,18.48,D4,Dennison Pigne,2,N67890,166.71
637,2210,AKR,China,6/7/2023 13:42,Argentina,4/10/2022,9.7,97,Russia,632.02,20.77,D4,Francklyn Adolphine,5,N67890,1858.45
638,266,HIE,Sweden,6/7/2023 20:03,Nepal,26/7/2022,3.97,30,Philippines,894.96,3.24,E5,Drusy Milch,1,NABCDE,4653.33
639,1963,KVD,China,6/7/2023 15:32,China,19/4/2022,16.62,70,Brazil,442.51,26.9,E5,Ardyce Moisey,1,NABCDE,4116.19
640,4942,OSI,Ukraine,6/7/2023 23:47,Indonesia,25/3/2022,10.98,33,Azerbaijan,261.54,13.49,F6,Cecilia Ollington,4,N12345,4147.43
641,1860,YXC,Russia,6/7/2023 18:05,Canada,26/9/2022,7.17,63,Uruguay,304.13,34.88,E5,Sandy Lapsley,3,N12345,1155.93
642,459,WGU,Bulgaria,6/7/2023 21:45,Indonesia,8/7/2022,10.35,73,Colombia,360.78,21.81,E5,Fedora Cowern,3,N12345,3731.0
643,7579,ITB,El Salvador,6/7/2023 23:33,China,18/2/2022,21.09,23,China,768.28,24.75,F6,Bastian Hails,10,N67890,3936.74
644,1928,GMA,Indonesia,6/7/2023 14:09,China,8/12/2022,7.88,54,Burkina Faso,347.67,16.32,F6,Paolo Bell,8,NABCDE,1896.14
645,2348,DKK,Sri Lanka,6/7/2023 13:34,Comoros,19/4/2022,4.09,18,Sweden,217.47,33.62,F6,Kristi Campanelli,2,NABCDE,755.65
646,226,BPA,Sweden,6/7/2023 21:07,Sweden,5/8/2022,18.4,20,Bangladesh,834.73,15.58,F6,Francisco Clayfield,8,N12345,1859.71
647,4812,GRY,China,6/7/2023 21:38,Russia,19/1/2022,11.69,93,China,381.63,48.18,E5,Anton Stealey,1,N12345,2979.06
648,9391,NER,Serbia,6/7/2023 15:25,Philippines,5/4/2022,21.09,26,Japan,328.22,41.64,F6,Emmerich Gerhts,4,N12345,172.53
649,8969,RSL,Russia,6/7/2023 15:47,Gambia,24/12/2022,6.33,47,Slovenia,358.77,13.51,E5,Lelah Ludgate,2,NABCDE,4558.29
650,7976,BSC,Saint Kitts and Nevis,6/7/2023 22:54,Chad,8/2/2022,15.2,53,Dominican Republic,790.37,6.99,F6,Haily Hawking,10,N12345,2011.78
651,2182,WEF,Indonesia,6/7/2023 07:04,Indonesia,29/10/2022,12.32,35,Nigeria,591.79,8.97,F6,Linn Andriessen,3,NABCDE,2700.56
652,8421,BGQ,Mali,6/7/2023 15:57,Democratic Republic of the Congo,7/7/2022,12.8,88,South Africa,935.06,21.35,D4,Briney Ferraraccio,8,NABCDE,825.3
653,5458,TVL,Mongolia,6/7/2023 19:51,Argentina,15/6/2022,23.07,41,Chile,180.95,31.17,E5,Ethel Hemphrey,1,N67890,1617.01
654,7147,HMG,Philippines,6/7/2023 06:18,Myanmar,12/6/2022,13.24,74,France,698.53,47.54,D4,Abra Cardiff,9,N12345,2139.7
655,6638,ANE,China,6/7/2023 15:53,Indonesia,13/2/2022,8.99,54,Sweden,809.75,4.58,D4,Noah Wethered,6,NABCDE,1235.68
656,3468,TMB,China,6/7/2023 07:17,Iceland,17/8/2022,11.04,38,Indonesia,989.77,38.11,F6,Marice Stubbings,6,NABCDE,1604.96
657,6304,FKQ,China,6/7/2023 22:48,Gambia,15/5/2022,14.56,76,China,265.35,49.81,F6,Elka Bellin,9,N67890,1092.68
658,7479,VEL,Colombia,6/7/2023 07:51,China,18/5/2022,10.55,35,Sweden,944.33,7.36,F6,Preston Farnall,8,N12345,2462.26
659,6041,ROF,Bangladesh,6/7/2023 17:41,France,6/11/2022,4.14,84,Colombia,111.5,21.8,F6,Tulley Dowyer,4,N67890,3298.94
660,3982,UBT,China,6/7/2023 15:22,Hungary,27/11/2022,10.45,55,China,673.08,13.63,D4,Adora Antrack,10,N67890,3295.94
661,4635,HPR,China,6/7/2023 12:43,Malaysia,10/12/2022,11.48,24,China,179.1,32.19,E5,Marshal Doleman,3,N12345,4948.18
662,9944,LBR,Portugal,6/7/2023 18:31,Dominican Republic,22/4/2022,5.14,49,China,607.09,33.4,D4,Somerset Pervew,5,NABCDE,4737.17
663,637,QGF,Czech Republic,6/7/2023 00:23,Philippines,18/9/2022,5.81,56,Russia,256.5,41.88,E5,Lucine Spirit,8,N67890,2527.36
664,1447,CFN,Indonesia,6/7/2023 16:43,El Salvador,17/9/2022,21.6,34,Czech Republic,490.55,13.77,D4,Tamqrah Curme,9,N12345,3739.21
665,4197,GDV,Ukraine,6/7/2023 11:14,China,22/7/2022,16.9,56,Brazil,420.89,20.13,D4,Fabe Blessed,8,N12345,4384.36
666,3094,TID,China,6/7/2023 10:23,Philippines,17/5/2022,10.0,46,Bolivia,59.86,20.45,F6,Patrice de Clercq,2,N67890,500.66
667,4316,WYA,Guyana,6/7/2023 14:48,China,28/6/2022,16.12,29,Ukraine,90.9,1.67,D4,Traver Fairholm,3,N12345,3964.92
668,103,OKF,Russia,6/7/2023 06:02,Indonesia,28/10/2022,22.55,83,Poland,511.92,23.74,F6,Bernardo Allbones,3,N67890,1052.52
669,3993,DRJ,Afghanistan,6/7/2023 22:47,China,29/7/2022,11.19,49,Angola,97.56,47.78,E5,Justis Worsalls,5,N67890,3265.12
670,1039,MOC,Sweden,6/7/2023 15:56,Indonesia,4/6/2022,10.1,24,Colombia,201.04,21.85,F6,Morton Bassom,9,N67890,1175.01
671,8162,OEM,Palestinian Territory,6/7/2023 23:53,Peru,20/1/2022,13.82,100,China,706.84,46.52,F6,Mariam Baldock,4,N67890,4793.13
672,7336,MFQ,Germany,6/7/2023 17:21,Canada,20/7/2022,6.9,34,Mexico,289.87,3.54,F6,Axe Cowely,6,N12345,2292.49
673,4958,TWU,Sweden,6/7/2023 10:26,Slovenia,8/8/2022,5.09,31,Saint Vincent and the Grenadines,203.2,16.27,D4,Jonah Beardon,1,N12345,226.61
674,6300,BLO,Malta,6/7/2023 10:29,China,21/8/2022,6.93,88,Poland,117.54,2.67,E5,Shellie Nibley,6,N12345,2131.53
675,8938,GRK,Czech Republic,6/7/2023 20:17,Sweden,6/11/2022,2.68,93,South Africa,209.54,45.78,F6,Sherwood Snuggs,4,N12345,3933.15
676,1337,DNL,Canada,6/7/2023 17:25,Philippines,14/2/2022,3.53,61,Ukraine,314.33,38.37,F6,Eachelle Hastler,10,N67890,4668.73
677,4892,ISN,Poland,6/7/2023 23:06,Russia,14/8/2022,22.27,86,North Korea,859.42,13.87,F6,Petronilla Leagas,7,N67890,3935.12
678,2441,HOT,Indonesia,6/7/2023 21:27,Japan,12/2/2022,7.22,86,Sweden,356.3,41.88,D4,Newton McAvaddy,8,NABCDE,2379.19
679,1009,KGC,Philippines,6/7/2023 07:19,Canada,15/8/2022,11.33,60,Cuba,802.05,10.34,F6,Amos Theis,7,NABCDE,522.04
680,3869,TCU,Russia,6/7/2023 13:17,China,28/2/2022,18.64,28,United States,468.66,37.29,E5,Florry Whiley,4,N12345,3915.61
681,461,FSD,Indonesia,6/7/2023 21:54,China,13/1/2022,6.63,40,Russia,869.7,35.51,E5,Vinny Balnaves,1,N12345,4158.7
682,9839,CTT,Poland,6/7/2023 16:28,Japan,20/6/2022,23.03,77,Indonesia,921.2,45.77,E5,Trey Bolle,1,N12345,3097.71
683,8960,MDL,France,6/7/2023 09:58,Portugal,12/12/2022,1.02,82,France,759.16,20.07,E5,Lishe Wattins,1,N67890,3352.24
684,2088,NLL,Sweden,6/7/2023 13:55,Mexico,16/1/2022,1.54,98,Russia,124.2,14.4,D4,Scott Gilyatt,3,N12345,1293.11
685,8498,TRO,Netherlands,6/7/2023 15:43,Sweden,14/3/2022,2.35,70,Vietnam,502.86,26.0,D4,Ula Hadleigh,4,NABCDE,235.79
686,7462,UMA,Philippines,6/7/2023 10:31,Indonesia,20/10/2022,23.92,42,Indonesia,224.26,48.18,E5,Marthe Sarson,8,NABCDE,3454.13
687,5131,DET,Togo,6/7/2023 15:18,China,6/12/2022,22.82,83,China,584.88,39.28,E5,Cordelie Geard,5,N12345,4595.17
688,7400,YOG,Hungary,6/7/2023 15:22,Russia,16/10/2022,15.88,99,Venezuela,735.35,5.21,F6,Cam Snodden,2,NABCDE,222.7
689,1510,TJU,Benin,6/7/2023 10:09,Philippines,5/1/2022,16.3,95,Colombia,573.33,27.52,E5,Dela Barrat,3,N12345,2014.37
690,4495,CUI,United States,6/7/2023 18:37,Ethiopia,7/3/2022,5.65,87,China,355.38,1.47,E5,Kelli Dundredge,8,N12345,2266.98
691,6495,CKR,Czech Republic,6/7/2023 04:30,Czech Republic,24/7/2022,16.11,30,Indonesia,935.84,31.77,D4,Debi Greenland,6,NABCDE,3976.33
692,2400,ABD,China,6/7/2023 11:52,Togo,29/7/2022,21.9,66,Indonesia,529.56,14.69,F6,Maris Hinkes,1,N67890,1529.06
693,2834,XMW,Germany,6/7/2023 06:57,Indonesia,24/1/2022,20.63,42,Poland,50.48,15.24,D4,Amalita Kilmister,3,N67890,2794.22
694,5992,MPA,Bangladesh,6/7/2023 14:34,China,27/11/2022,8.96,33,Ivory Coast,423.26,19.64,F6,Beatrisa Yurenev,2,N12345,2116.48
695,2391,GUY,China,6/7/2023 01:42,Philippines,17/5/2022,18.81,88,China,530.61,47.94,D4,Mommy Marquot,2,NABCDE,3267.48
696,579,HTU,Mexico,6/7/2023 06:46,Russia,15/9/2022,21.44,90,Portugal,800.83,29.95,E5,Gilbertina Le Blanc,2,NABCDE,1564.87
697,9838,NND,France,6/7/2023 20:22,Portugal,23/1/2022,4.01,85,Portugal,787.57,44.17,D4,Gerik Medcalfe,7,NABCDE,2471.62
698,8255,LPX,China,6/7/2023 22:25,Russia,27/11/2022,3.91,46,China,169.24,21.9,E5,Nada Rickardsson,9,N12345,3257.82
699,1621,QGF,Brazil,6/7/2023 07:19,Brazil,11/6/2022,13.36,41,Portugal,602.88,41.76,D4,Andras Van Cassel,7,N67890,2805.72
700,6611,TMC,China,6/7/2023 03:08,Indonesia,3/9/2022,17.64,93,Indonesia,829.66,49.07,E5,Salaidh Swancott,3,N12345,2224.92
701,8294,BIM,Indonesia,6/7/2023 23:03,Indonesia,15/10/2022,23.25,38,Nigeria,368.82,0.33,F6,Ari Vela,9,N12345,2912.77
702,2996,GKH,Honduras,6/7/2023 03:53,Greece,25/3/2022,6.98,88,United States,82.56,9.01,D4,Rasia Coogan,2,N67890,1002.8
703,5158,WRY,France,6/7/2023 14:21,Colombia,7/9/2022,7.81,51,Sweden,398.32,25.8,D4,Rosie Stopps,9,N12345,3640.09
704,494,ARN,Indonesia,6/7/2023 13:28,China,6/8/2022,14.77,59,Russia,551.29,28.43,E5,Any McIlvaney,9,NABCDE,2599.8
705,5502,BYB,Portugal,6/7/2023 17:23,Russia,30/4/2022,4.14,96,Peru,52.18,40.83,E5,Drugi Buxy,9,N12345,4774.49
706,513,FOG,China,6/7/2023 01:52,Thailand,21/8/2022,5.55,95,Philippines,346.23,14.51,F6,Laurence Shout,8,N67890,1784.92
707,7188,NJF,Poland,6/7/2023 15:00,United States,3/10/2022,23.27,59,Bolivia,599.1,9.7,F6,Skipton Joscelin,1,N67890,1115.28
708,6200,FSL,Canada,6/7/2023 02:24,Peru,12/10/2022,19.79,29,Indonesia,74.32,41.36,E5,Kristian Longstaffe,10,NABCDE,1712.56
709,343,KPB,Thailand,6/7/2023 08:49,Thailand,14/4/2022,13.26,33,Malta,858.88,43.25,D4,Keane Colleck,9,N12345,162.8
710,2685,BHM,Estonia,6/7/2023 07:23,Pakistan,19/6/2022,3.14,66,France,592.25,6.21,D4,Pebrook Rogier,2,N12345,322.81
711,9736,KUC,Peru,6/7/2023 22:46,China,23/7/2022,13.06,57,Brazil,336.81,41.06,E5,Crista Autrie,7,N12345,3856.26
712,8381,AML,China,6/7/2023 04:52,China,2/6/2022,7.29,51,Belarus,315.37,20.53,D4,Bobbee Richt,4,NABCDE,2999.64
713,5505,LIO,China,6/7/2023 22:58,Uzbekistan,23/5/2022,23.87,26,China,885.64,33.34,F6,Meg Northeast,10,N67890,3046.93
714,9372,LOT,Mexico,6/7/2023 02:57,Poland,18/12/2022,12.32,43,China,477.17,14.52,D4,Jeannie Currin,3,N67890,2363.77
715,1258,LVA,Finland,6/7/2023 06:24,China,11/12/2022,4.33,48,Serbia,676.81,24.06,F6,Kizzee Ronald,6,NABCDE,2520.19
716,8366,NOM,Poland,6/7/2023 15:28,Madagascar,23/7/2022,11.39,83,Mexico,867.7,17.89,D4,Ancell Peasnone,3,N12345,2377.46
717,8327,DYL,Eritrea,6/7/2023 06:21,South Korea,27/4/2022,15.93,23,Israel,949.41,40.32,E5,Winfield Brehaut,4,N12345,4265.66
718,9362,KMC,Poland,6/7/2023 02:10,Japan,9/4/2022,14.3,72,United States,347.23,34.0,F6,Woodie Yaus,3,N67890,3294.19
719,8146,MKB,Philippines,6/7/2023 08:25,Japan,12/4/2022,16.96,24,Malawi,892.13,41.04,F6,Dulcy Hendrikse,5,N67890,3300.09
720,4606,KSI,Pakistan,6/7/2023 18:40,East Timor,31/5/2022,10.96,78,China,427.91,5.6,D4,Murray Noone,9,N12345,2924.75
721,559,BKF,Greece,6/7/2023 15:35,Taiwan,5/8/2022,4.48,75,Indonesia,606.59,5.46,F6,Samuele MacDonell,8,NABCDE,1193.02
722,6800,YQI,China,6/7/2023 20:28,Azerbaijan,1/7/2022,7.41,25,China,951.3,29.69,F6,Rebe Sambles,3,N67890,2735.81
723,1123,KTD,Canada,6/7/2023 15:23,China,13/8/2022,6.98,37,Poland,747.35,5.74,F6,Saunder Pirri,3,NABCDE,4208.14
724,953,BZV,China,6/7/2023 23:21,Spain,4/4/2022,18.52,28,China,101.7,34.23,E5,Abigale Zmitrovich,7,NABCDE,3235.33
725,9223,NAE,Colombia,6/7/2023 10:10,China,28/12/2022,4.46,31,Armenia,633.63,31.86,F6,Monti Winspurr,4,N12345,2945.28
726,7880,PJM,China,6/7/2023 15:07,Japan,10/5/2022,23.99,49,China,805.76,39.93,E5,Lora Pellitt,1,N67890,1029.27
727,8001,JCT,Indonesia,6/7/2023 04:10,Sweden,20/5/2022,22.0,28,Ecuador,791.48,2.0,E5,Ortensia Sisnett,5,N67890,254.55
728,2221,PPG,France,6/7/2023 15:47,Mexico,23/8/2022,4.08,91,Philippines,182.73,12.31,E5,Neal Burdus,7,N12345,1936.31
729,9277,TRZ,Uruguay,6/7/2023 20:03,New Zealand,28/10/2022,5.67,71,China,972.54,15.34,F6,Bastian Radford,10,N67890,2908.03
730,4386,MYC,Indonesia,6/7/2023 20:35,Norway,24/9/2022,10.62,40,Sudan,856.05,10.16,F6,Jillian Pigott,9,N67890,4556.48
731,2182,PUQ,Syria,6/7/2023 22:20,China,31/1/2022,19.43,27,Russia,456.46,49.45,F6,Vasili Gravenell,8,NABCDE,2409.39
732,8653,PBX,Brazil,6/7/2023 17:59,Palestinian Territory,3/8/2022,22.1,58,France,814.26,18.45,F6,Sammy Matushevitz,6,N12345,4858.13
733,5778,YGZ,United States,6/7/2023 19:44,Indonesia,22/1/2022,21.32,79,Portugal,492.55,5.18,F6,Hy Broom,9,N67890,4334.36
734,4086,STN,Indonesia,6/7/2023 06:58,China,17/4/2022,18.37,99,Argentina,726.4,29.85,F6,Belle Bach,5,N67890,3618.47
735,5183,KIF,China,6/7/2023 03:29,Brazil,26/1/2022,23.55,94,China,365.86,40.46,D4,Legra Tampling,2,N12345,506.54
736,7476,NTE,China,6/7/2023 16:07,Philippines,3/1/2022,14.13,76,Azerbaijan,697.98,48.56,F6,Dannie Troak,9,N12345,627.04
737,4441,GRM,Iran,6/7/2023 00:35,Russia,3/8/2022,23.42,85,South Africa,126.96,3.41,E5,Margi Mattek,10,N67890,2396.12
738,9297,FSK,Brazil,6/7/2023 01:59,China,6/2/2022,19.11,85,China,592.09,49.1,D4,Udale Theze,3,N67890,2324.38
739,1534,SEN,Nigeria,6/7/2023 09:13,China,6/8/2022,11.95,51,China,164.06,3.18,D4,Garrott Purver,1,N67890,128.69
740,3011,CVF,Angola,6/7/2023 15:24,Bhutan,7/11/2022,1.78,76,Kenya,325.3,43.94,D4,Camille Ruffell,7,N12345,2280.3
741,3399,GBB,North Korea,6/7/2023 14:38,Philippines,10/8/2022,23.61,31,Greece,358.1,28.11,F6,Violet Lehrian,4,NABCDE,2661.83
742,1947,NTN,South Korea,6/7/2023 21:22,China,31/3/2022,9.49,84,Peru,399.94,30.25,E5,Callida Wyburn,9,N67890,1314.17
743,9660,URZ,Mauritania,6/7/2023 16:06,Brazil,19/6/2022,23.09,93,France,537.84,8.75,D4,Deeann Lennie,10,N12345,4239.23
744,8763,XGG,Morocco,6/7/2023 16:29,Czech Republic,22/2/2022,6.95,42,Honduras,439.86,36.42,F6,Pace Sikorsky,3,N67890,1212.8
745,7968,MPL,Russia,6/7/2023 07:23,Thailand,5/4/2022,9.19,20,China,274.3,30.27,D4,Orly Boylan,3,N12345,581.61
746,2856,LCP,Indonesia,6/7/2023 20:15,China,4/7/2022,22.77,70,Cameroon,569.07,23.19,F6,Liza MacElane,10,N12345,497.12
747,9683,LER,Russia,6/7/2023 20:08,Sweden,23/2/2022,4.07,77,Ukraine,937.42,39.36,F6,Aguste Gladyer,7,NABCDE,1246.75
748,4477,SGL,Tanzania,6/7/2023 08:00,Indonesia,4/2/2022,7.48,20,Guam,132.29,39.3,F6,Marsiella Wyldes,7,N12345,3606.68
749,546,OUD,Czech Republic,6/7/2023 02:03,Russia,20/9/2022,8.79,48,Mexico,950.17,6.74,F6,Olga Rowcastle,9,NABCDE,3346.69
750,5703,GEB,China,6/7/2023 18:37,Indonesia,11/12/2022,15.54,44,Indonesia,297.61,29.2,E5,Ermina Gwynne,1,NABCDE,2951.72
751,715,CEK,Greece,6/7/2023 21:01,China,19/3/2022,3.26,35,China,158.94,9.96,F6,Aubert Bridgett,2,N67890,2357.54
752,7219,SZN,Cuba,6/7/2023 22:34,Sweden,27/10/2022,11.49,92,Afghanistan,358.88,29.05,D4,Fancie Kamiyama,6,N67890,2456.74
753,7757,TXL,Japan,6/7/2023 10:06,Angola,18/11/2022,10.71,70,China,787.82,45.35,D4,Matilde Slogrove,4,N67890,1333.89
754,1985,POA,Portugal,6/7/2023 04:54,Portugal,27/8/2022,21.27,68,China,62.2,37.09,E5,Marley MacCallester,2,N12345,2632.99
755,2677,BBB,Mongolia,6/7/2023 20:39,Bosnia and Herzegovina,4/3/2022,1.56,18,France,748.52,7.79,F6,Godwin Netherwood,2,N67890,4411.14
756,8535,CLL,Bosnia and Herzegovina,6/7/2023 08:14,Laos,29/5/2022,15.68,18,Canada,68.1,3.48,D4,Mariska Boase,10,NABCDE,4720.69
757,1734,ISQ,Indonesia,6/7/2023 22:10,Chile,4/4/2022,21.55,69,Brazil,293.51,24.4,E5,Carmine Frost,8,NABCDE,2997.13
758,1638,LBJ,Indonesia,6/7/2023 05:04,Malta,5/6/2022,4.61,96,Indonesia,318.48,38.67,E5,Norma Bellanger,5,N67890,656.17
759,2662,GSB,Poland,6/7/2023 10:01,China,20/12/2022,3.94,21,Indonesia,723.12,42.21,F6,Joline Meader,10,NABCDE,4613.14
760,7267,MFJ,Portugal,6/7/2023 03:31,Ghana,22/3/2022,11.54,45,Poland,500.67,19.74,F6,Claudian de Nore,1,N67890,4014.26
761,1661,YSY,China,6/7/2023 20:25,China,16/5/2022,7.69,66,Peru,601.16,16.42,F6,Viviana Pittendreigh,5,N67890,3401.42
762,3153,AAJ,Chile,6/7/2023 22:14,Poland,4/4/2022,6.88,72,China,316.52,45.88,E5,Randie Corn,5,NABCDE,3204.99
763,3256,SAY,Russia,6/7/2023 17:56,Armenia,8/2/2022,13.93,34,China,284.87,48.29,D4,Archie Gillanders,6,N67890,2716.06
764,5491,TCT,Brazil,6/7/2023 10:09,Japan,11/6/2022,15.44,51,Mexico,636.52,33.61,D4,Dorette Boards,4,NABCDE,1590.38
765,7968,YSF,China,6/7/2023 18:18,United States,8/8/2022,8.66,48,Brazil,264.61,34.73,D4,Jesselyn Gavriel,2,N12345,3496.64
766,1617,NEK,Germany,6/7/2023 12:07,Russia,18/12/2022,11.99,35,Nigeria,436.37,12.73,D4,Maurita Kezar,2,N67890,307.81
767,4274,YYR,China,6/7/2023 03:40,China,13/10/2022,10.46,48,Russia,790.61,36.31,F6,Peta Rackham,3,N12345,3479.61
768,2186,PZA,Sweden,6/7/2023 08:17,Portugal,7/9/2022,4.36,67,Finland,247.66,13.03,E5,Terry Zoellner,3,NABCDE,4055.81
769,9945,FUE,China,6/7/2023 09:00,China,27/9/2022,4.27,52,Philippines,392.18,38.46,F6,Roi Errichelli,8,NABCDE,1914.48
770,9105,WUN,Indonesia,6/7/2023 17:27,Vietnam,17/11/2022,17.56,89,Peru,319.98,3.02,D4,Robby Ravenscroftt,6,N67890,182.7
771,9679,MAS,Portugal,6/7/2023 19:10,Iceland,5/4/2022,20.59,58,Malaysia,239.27,6.82,D4,Maximilian Mark,8,N12345,2416.43
772,7743,BIO,Philippines,6/7/2023 19:47,Indonesia,7/3/2022,13.06,79,Russia,810.31,47.5,F6,Arluene Campany,2,NABCDE,4227.41
773,4106,HFD,Russia,6/7/2023 23:45,China,28/9/2022,19.76,38,China,264.48,31.58,D4,Webster Songest,3,NABCDE,1951.53
774,7644,ELD,Philippines,6/7/2023 15:46,Republic of the Congo,14/6/2022,3.38,79,Japan,322.97,36.49,F6,Gery Nuccitelli,8,NABCDE,3054.94
775,962,EWO,Indonesia,6/7/2023 16:13,Peru,21/8/2022,13.6,18,Philippines,835.15,39.27,E5,Hashim Panchin,8,N67890,3702.59
776,4008,RNS,China,6/7/2023 04:57,Netherlands,5/8/2022,4.83,41,Kosovo,157.24,47.82,E5,Hermina Kharchinski,5,N12345,2174.46
777,1098,EPA,Poland,6/7/2023 14:27,Mauritius,12/5/2022,7.05,74,Indonesia,334.3,13.81,D4,Emanuele Runnett,8,NABCDE,1940.99
778,9238,MBK,Germany,6/7/2023 06:46,Sweden,21/6/2022,3.66,51,China,898.97,49.14,D4,Cchaddie Bocken,3,N12345,1294.72
