id,secure_code,airline,departure_city,departure_date,arrival_airport,arrival_city,arrival_time,passenger_name,passenger_gender,seat_number,currency,departure_gate,flight_status,co_pilot_name,aircraft_type,fuel_consumption
2121,01H4EEMRMGQ4R8BRGNHQYP70A5,Delta,Caballococha,12/4/2022,ADR,Tomsk,6/7/2023 01:26,Ingrim Itzchaki,Polygender,A1,PEN,B2,Delayed,Chicky Omrod,Boeing 737,1747.2
2122,01H4EEMRMKDW639W63B9CF3C6Q,Delta,Union,31/10/2022,TMW,Wutan,6/7/2023 18:47,Radcliffe Westall,Male,B2,PHP,B2,Delayed,Sonnie Gibby,Embraer E190,2244.27
2123,01H4EEMRMPW8JKMW7QDT2DZ56E,Delta,Villa Nueva,1/7/2022,ALT,Delft,6/7/2023 15:31,Idalia Talmadge,Female,A1,ARS,C3,Delayed,Chicky Downes,Airbus A320,5815.24
2124,01H4EEMRMSPSDSEBE8SYCWW89E,Delta,Roanoke,8/6/2022,CPB,Wuyang,6/7/2023 13:08,Cris Domm,Female,C3,USD,B2,On Time,Callida Figgess,Boeing 737,7975.52
2125,01H4EEMRMWE2B3RXKSK3QN5X9Y,Delta,Colonias Unidas,2/3/2022,ADU,Tobi Village,6/7/2023 07:04,Johan Raddon,Male,A1,ARS,B2,Delayed,Brice Beynon,Embraer E190,2189.86
2126,01H4EEMRMYCZJK382SD1P9Z3VP,American,Hudai,27/5/2022,EDK,Shigutang,6/7/2023 15:18,Erinna Sahlstrom,Female,C3,CNY,B2,Cancelled,Moyna Mallon,Embraer E190,4551.23
2127,01H4EEMRN1AXC34YB3Y12N0EB8,United,Nowshera Cantonment,16/1/2022,JNA,Banyliv,6/7/2023 21:23,Wainwright Notman,Male,B2,PKR,C3,On Time,Nikolaus Gumley,Airbus A320,3143.45
2128,01H4EEMRN4670ENHXX5HGQG4N0,United,Turgun,22/1/2022,SHX,Zhendu,6/7/2023 16:58,Jodi Rickard,Female,B2,CNY,A1,On Time,Bobine Hanwright,Embraer E190,7601.18
2129,01H4EEMRN79PN3YP08WTYTQ4JE,American,Antíparos,6/5/2022,KTO,Kakanj,6/7/2023 09:31,Babette Yersin,Female,A1,EUR,A1,On Time,Emeline Mattei,Airbus A320,9993.37
2130,01H4EEMRNAA3A4373CFXA9W74K,American,São Marcos,1/6/2022,DOD,Kalengwa,6/7/2023 11:39,Oliver Grimshaw,Male,C3,BRL,B2,Cancelled,Buiron Bahlmann,Boeing 737,7537.64
2131,01H4EEMRNDE7EEK3X8Z3YJ05RS,Delta,Biga,24/3/2022,XBB,Pierreville,6/7/2023 04:13,Madison Fidge,Male,A1,PHP,B2,Cancelled,Felicio Elcox,Airbus A320,1615.31
2132,01H4EEMRNF2RYC6N2F8DTE4GVQ,Delta,Parnaíba,27/6/2022,MSV,Bratsigovo,6/7/2023 15:09,Noah Lurcock,Male,A1,BRL,A1,On Time,Krishnah Mattielli,Airbus A320,2292.86
2133,01H4EEMRNJ47AVNC962JTVREJJ,Delta,Mansa,28/10/2022,YIK,Santa Magdalena,6/7/2023 17:30,Wesley Curnock,Male,B2,ZMW,A1,Delayed,Jaimie Victoria,Airbus A320,1696.8
2134,01H4EEMRNNRYG9DCQ07G4P4FJF,American,Wenquan,14/7/2022,VRI,Uzda,6/7/2023 01:23,Carolyn Biers,Female,B2,CNY,C3,Delayed,Emmeline Roskams,Airbus A320,6483.18
2135,01H4EEMRNRJHBET08GWMBP7KJ0,American,Shenshu,28/4/2022,YDG,Vrbas,6/7/2023 23:28,Katherine Henfre,Female,B2,CNY,C3,Delayed,Maegan Redparth,Airbus A320,6980.83
2136,01H4EEMRNVN8BKZZ4YZB0C700V,Delta,Margasari,12/12/2022,AUX,Pattani,6/7/2023 10:44,Sabrina Hucknall,Polygender,A1,IDR,B2,Delayed,Susan Adolf,Embraer E190,5591.67
2137,01H4EEMRNY1MRP5VPEQZDR6WSC,United,Stockholm,22/12/2022,PNR,Albany,6/7/2023 16:09,Krisha Portinari,Male,C3,SEK,A1,Cancelled,Farris Reglar,Embraer E190,4611.64
2138,01H4EEMRP19PEHE547V2B3X0WD,United,Trần Văn Thời,19/7/2022,UEO,Sannikovo,6/7/2023 10:21,Eddi Pankettman,Female,C3,VND,B2,Cancelled,Elinor Havile,Airbus A320,8278.07
2139,01H4EEMRP3PZSTFPPQ6M3E09RS,American,Hongqi,14/4/2022,YER,Sukorambi,6/7/2023 21:44,Evin Foley,Male,A1,CNY,C3,On Time,Ernest Quinton,Embraer E190,9782.11
2140,01H4EEMRP6YHAJHMJFJ0127T1A,Delta,Vales,12/5/2022,KNP,Gereykhanovskoye,6/7/2023 06:20,Boyd Ghilardi,Male,A1,EUR,B2,On Time,Porty Pocknoll,Embraer E190,8583.27
2141,01H4EEMRP98E581XC1NDW0VZZK,United,Enköping,20/11/2022,ADX,Formosa,6/7/2023 09:05,Upton Maxwell,Male,B2,SEK,A1,Delayed,Roland Egarr,Airbus A320,4783.67
2142,01H4EEMRPCY0MEFBSC270HN1J7,American,Oktyabr’skiy,17/11/2022,MOZ,Ia Kha,6/7/2023 12:03,Effie Ponde,Female,C3,RUB,B2,Delayed,Rebbecca Throssell,Boeing 737,6478.0
2143,01H4EEMRPFWKW2DVKRJGSG49A4,United,Hägersten,3/6/2022,KZI,Nyinqug,6/7/2023 03:25,Davie Ondrusek,Male,C3,SEK,A1,Cancelled,Burnard Gentric,Boeing 737,6627.21
2144,01H4EEMRPJDMTA9SE6QWANTN2A,Delta,Chamical,22/3/2022,JCH,Yongdong,6/7/2023 08:26,Bendix Acland,Male,B2,ARS,B2,On Time,Piggy Adshed,Embraer E190,5910.43
2145,01H4EEMRPNTW1HN2F7TX112EXN,Delta,Palmital,4/9/2022,PAL,Xiuying,6/7/2023 00:54,Charline Briant,Polygender,A1,BRL,B2,On Time,Josiah Quayle,Embraer E190,3015.16
2146,01H4EEMRPQ76Q6G0WZ4BXYN5D7,Delta,Haghartsin,7/5/2022,KCH,Mae Wang,6/7/2023 20:14,Davida Isaksen,Female,C3,AMD,C3,Cancelled,Devi Jagiela,Embraer E190,1238.86
2147,01H4EEMRPTVH5EC6JBFE6E6K98,American,Sembakung,29/8/2022,KDJ,Yedun,6/7/2023 01:10,Lebbie Leslie,Female,A1,IDR,B2,Cancelled,Claudelle Leabeater,Airbus A320,7933.82
2148,01H4EEMRPXW4Q7Z8V6M02HZW47,Delta,Amargosa,13/6/2022,YQB,Bilshivtsi,6/7/2023 04:18,Armstrong Olliar,Non-binary,B2,BRL,A1,On Time,Waite Camis,Embraer E190,2490.27
2149,01H4EEMRQ0RBFQTB733DA7MZ1Z,American,Pertunmaa,5/1/2022,HSI,Karpacz,6/7/2023 19:44,Ruperta Sole,Female,C3,EUR,C3,Cancelled,Ginny Lucken,Airbus A320,5110.44
2150,01H4EEMRQ3W09B02D71R1Y6NA8,Delta,Nunbaundelha,29/7/2022,OSI,Nglengkong,6/7/2023 15:45,Bronson Pentycross,Male,C3,IDR,A1,Cancelled,Gearard Elsay,Airbus A320,3080.8
2151,01H4EEMRQ6QWK1MR3R5SRQE36A,American,Estique,25/2/2022,GMO,Coishco,6/7/2023 02:13,Fowler Gilder,Male,A1,PEN,A1,On Time,Boigie McGorman,Airbus A320,6364.67
2152,01H4EEMRQ8NZSHCFQHF80R7YR8,Delta,Jieyang,11/7/2022,BTC,Paagahan,6/7/2023 04:19,Buiron Joreau,Male,B2,CNY,B2,On Time,Andros Giorgielli,Boeing 737,6930.25
2153,01H4EEMRQBATFZ2SNQX9KPYA0Z,American,Grenoble,5/8/2022,0,Uppsala,6/7/2023 12:41,Vita Coursor,Female,C3,EUR,C3,Delayed,Stepha Goffe,Embraer E190,8250.21
2154,01H4EEMRQE9DFNGWN15CY0A7GF,American,Beitan,6/1/2022,SLK,Krajan Nglinggis,6/7/2023 17:35,Leshia Hardwidge,Non-binary,A1,CNY,A1,On Time,Clementius Theml,Airbus A320,8815.85
2155,01H4EEMRQHWKT4B30JQVPEMJ0Z,Delta,Lampa,15/1/2022,LEA,Bulag,6/7/2023 13:56,Janis Malmar,Female,B2,PEN,C3,Cancelled,Lilla Haverty,Embraer E190,6396.12
2156,01H4EEMRQMWD67DRGSVK0150MM,American,Wydminy,28/5/2022,IKL,Hövsan,6/7/2023 23:57,Kevon Click,Male,B2,PLN,A1,On Time,Cross McIndrew,Embraer E190,7341.75
2157,01H4EEMRQQYK3NACQ1RRK0QE7R,Delta,Monastir,20/3/2022,IUA,Minneapolis,6/7/2023 23:01,Kelsey Brazier,Female,B2,TND,A1,Cancelled,Pattie Thurlby,Airbus A320,7751.89
2158,01H4EEMRQS73XBEC7461NY5D8H,Delta,Teodoro Sampaio,5/12/2022,CCN,Montenegro,6/7/2023 00:30,Avictor Birchill,Male,C3,BRL,A1,On Time,Frederico Boken,Airbus A320,1911.59
2159,01H4EEMRQWQSYQFRVRXER9RTX6,American,San Jose,16/11/2022,DCY,Beolgyo,6/7/2023 08:22,Luci Attock,Female,B2,USD,A1,On Time,Milena O'Sheilds,Boeing 737,6785.84
2160,01H4EEMRQZRNKERJEGTH3Z463D,Delta,Selizharovo,3/8/2022,TOS,Bendosari,6/7/2023 07:43,Zebulon Allsopp,Male,A1,RUB,A1,On Time,Mattheus Pestell,Airbus A320,5640.09
2161,01H4EEMRR21HM0XQE094K09WV4,Delta,Taen Tengah,1/9/2022,0,Rancaerang,6/7/2023 17:13,Perl Lembke,Female,A1,IDR,C3,Delayed,Rhona Budibent,Airbus A320,3442.15
2162,01H4EEMRR5E4V4D2ZAKYSN952A,American,Sungsang,23/7/2022,PSW,Barreiro,6/7/2023 02:13,Cass Llop,Genderfluid,C3,IDR,A1,On Time,Udell Worling,Airbus A320,5493.52
2163,01H4EEMRR7851D46Q6AVZ5RDSF,American,Jinhe,30/9/2022,GIU,Živinice,6/7/2023 10:59,Rowen Stanfield,Male,C3,CNY,C3,Delayed,Reynolds Harlow,Airbus A320,8899.9
2164,01H4EEMRRAWBXZWCN8895F5JPN,United,Shorapani,2/2/2022,DPE,Ożarowice,6/7/2023 20:31,Silvain Burchnall,Male,B2,GEL,A1,Cancelled,Aylmer Riguard,Airbus A320,8568.64
2165,01H4EEMRRDSF5ZA7KCQZ3M8J9H,United,Huanoquite,15/11/2022,YBL,Moca,6/7/2023 01:34,Melicent Gladdish,Female,B2,PEN,A1,Delayed,Liz Yandle,Boeing 737,6166.44
2166,01H4EEMRRG4AVXSD9EVFNAAZZH,American,Pathum Ratchawongsa,11/8/2022,EPH,Yesan,6/7/2023 02:20,Matthew Carvell,Male,B2,THB,C3,On Time,Alonzo Columbine,Boeing 737,7019.46
2167,01H4EEMRRKT8QDY2FCH7C3D6VS,United,Vassouras,4/11/2022,PMT,Turkestan,6/7/2023 06:36,Laraine Lemmanbie,Female,B2,BRL,A1,On Time,Bunni Skym,Airbus A320,6881.13
2168,01H4EEMRRPHFG1D3279BWKWBD2,United,Pinggan,30/8/2022,IST,Andoany,6/7/2023 03:46,Blair Longson,Male,B2,IDR,B2,On Time,Pen Eidelman,Boeing 737,6178.77
2169,01H4EEMRRS6Y0NCB0Q4NYP0386,United,Dongen,16/12/2022,CDV,Isawa,6/7/2023 01:24,Aime De Bellis,Bigender,B2,EUR,C3,Delayed,Salome Reddan,Boeing 737,9197.56
2170,01H4EEMRRXS6SWMXS1Q3810R39,American,Limbaži,18/3/2022,ESC,Kuching,6/7/2023 10:17,Jonathon Surmon,Male,C3,EUR,B2,Delayed,Dom Taggert,Embraer E190,8719.54
2171,01H4EEMRS09RS84RAV3TKVA34E,Delta,Capâo Bonito,22/12/2022,DOM,San Nicolas,6/7/2023 11:05,Miranda Samsin,Female,B2,BRL,A1,Delayed,Mandie Borkett,Embraer E190,6341.48
2172,01H4EEMRS3RZVBDK8S18W8ECBF,United,Konggar,12/1/2022,CPX,Castlerea,6/7/2023 00:11,Dare McCallister,Non-binary,C3,CNY,B2,Cancelled,Alvira Dunbobbin,Airbus A320,7465.92
2173,01H4EEMRS6YDXDPGXV0WMD71MM,United,Huayang,18/7/2022,AKS,Shixian,6/7/2023 10:36,Kissee Izakov,Female,B2,CNY,A1,Delayed,Helen-elizabeth Carmo,Airbus A320,4386.24
2174,01H4EEMRS8773Q825XJY443STW,Delta,Rovira,15/3/2022,LPL,Mîndreşti,6/7/2023 20:21,Paulita Covendon,Female,C3,COP,B2,On Time,Lyda Mazzia,Boeing 737,5177.45
2175,01H4EEMRSBQDESC47R2Q52SWFJ,Delta,Tallahassee,11/7/2022,PWE,Velventós,6/7/2023 20:41,Koren Halford,Female,A1,USD,B2,On Time,Koral Beldon,Embraer E190,2950.36
2176,01H4EEMRSECHPYMP4KVZZKBY5T,American,Pavia,22/4/2022,CKR,Yiyang,6/7/2023 08:05,Ron Handforth,Polygender,C3,EUR,B2,Cancelled,Del Thackray,Boeing 737,3045.48
2177,01H4EEMRSHFZEXYGMZ887MAT3Q,American,Ajax,1/10/2022,XMN,Polazna,6/7/2023 20:05,Royall Parish,Male,B2,CAD,A1,On Time,Yulma Treagus,Airbus A320,8281.55
2178,01H4EEMRSMT0QVMAQB5XPP63TP,United,Quatro Barras,7/7/2022,KMS,Balkh,6/7/2023 00:31,Joyous Back,Female,A1,BRL,A1,Delayed,Evy Valens-Smith,Embraer E190,7174.09
2179,01H4EEMRSQGP4ZC81RHZ9ATWGN,Delta,Banepa,22/10/2022,LTU,Pakel,6/7/2023 00:14,Elia Rosterne,Male,A1,NPR,A1,On Time,Reuven Escalante,Airbus A320,4224.47
2180,01H4EEMRSVT6XC9ABT813PNAZA,United,Belém,15/8/2022,HKN,Lang Suan,6/7/2023 10:47,Maddy Wilcott,Female,C3,BRL,B2,On Time,Arline Iorizzo,Airbus A320,6151.85
2181,01H4EEMRSYSBS0BJ4WYQNAGYSN,American,Santa Elena de Uairén,28/9/2022,TMH,San Enrique,6/7/2023 11:07,Felice Prickett,Agender,C3,VEF,A1,On Time,Rici Harpur,Boeing 737,5358.3
2182,01H4EEMRT1JJFARSK9HHVKAJMS,United,Matinha,22/9/2022,OKC,Jingjiao,6/7/2023 02:40,Tod Corney,Male,A1,BRL,A1,Cancelled,Erhart Abazi,Boeing 737,7953.15
2183,01H4EEMRT4SAVF9E7K69265X3R,Delta,Admiralteisky,24/3/2022,OGA,Dumbéa,6/7/2023 16:13,Agathe Greenroad,Female,B2,RUB,C3,Delayed,Aaren Pooley,Boeing 737,1148.87
2184,01H4EEMRT7696Y5ACFPPX5NGHN,Delta,HanHuang,13/10/2022,KIZ,Guantang,6/7/2023 21:17,Farrel Carvilla,Male,B2,CNY,A1,Cancelled,Reamonn Stallard,Airbus A320,7264.57
2185,01H4EEMRTAWWXH1HFTXWEE2DH6,Delta,Podsineye,28/6/2022,BTS,Soko,6/7/2023 16:18,Cherish Figge,Female,C3,RUB,A1,On Time,Micaela Scrimgeour,Embraer E190,5098.4
2186,01H4EEMRTDD8MFP386HXANCQ58,Delta,San Jerónimo,6/3/2022,ISA,Seixas,6/7/2023 09:43,Maddie MacKeogh,Male,C3,PEN,A1,On Time,Nye Roston,Airbus A320,1913.68
2187,01H4EEMRTFR1J375QHEPHCH0M1,Delta,Apoya,2/1/2022,AZZ,Sumuranyar,6/7/2023 10:20,Mae Hammerich,Female,C3,PHP,B2,Delayed,Theodosia Room,Boeing 737,2218.17
2188,01H4EEMRTJ0GVRTT1HZ1PE1RVC,Delta,Ilagan,27/4/2022,BQT,Marco de Canaveses,6/7/2023 19:04,Dorree Goodhand,Female,C3,PHP,A1,On Time,Enid Garlett,Embraer E190,2587.58
2189,01H4EEMRTNZS098X8XXN2FNNNW,United,Mambago,8/12/2022,YND,Nonohonis,6/7/2023 14:24,Palmer Popescu,Agender,B2,PHP,C3,Delayed,Pansie Dearman,Boeing 737,5395.32
2190,01H4EEMRTRKA62A736H891BW76,American,Baltimore,26/6/2022,EJN,Yong’an,6/7/2023 11:21,Hal Haldane,Male,C3,USD,C3,Cancelled,Sheff Juggings,Boeing 737,8790.07
2191,01H4EEMRTVQSVKVW4KSFZ9C566,Delta,Nancheng,4/5/2022,YZG,Zhuangke,6/7/2023 12:01,Kathy Forcer,Female,C3,CNY,C3,Delayed,Evanne Jeary,Embraer E190,1938.45
2192,01H4EEMRTY3P9M74NR953SX5RA,United,São Domingos,13/2/2022,WAE,Ongandjera,6/7/2023 01:25,Evered Bice,Male,C3,CVE,A1,Delayed,Rad Rozsa,Airbus A320,9790.15
2193,01H4EEMRV1RQEXSM9NG38CHG63,United,Ourinhos,22/10/2022,USR,Changzhou,6/7/2023 06:13,Eddy Pitchford,Female,A1,BRL,B2,Delayed,Gussi Hallas,Airbus A320,3938.65
2194,01H4EEMRV3S91VC5T7G1ETPRM1,United,Marabá,6/11/2022,KVE,Tashanta,6/7/2023 13:59,Colette Hincham,Female,C3,BRL,B2,Delayed,Rozalin Maleby,Airbus A320,5845.52
2195,01H4EEMRV6Y6EJZP8ZRFWHQRE5,Delta,Tayāsīr,20/1/2022,JUO,Yinyang,6/7/2023 01:45,Zebulen Bellenger,Male,B2,ILS,C3,Cancelled,Brett McAteer,Embraer E190,9722.86
2196,01H4EEMRV9CVN1HPJ6CAREFW41,American,Sillamäe,21/8/2022,WUH,Šumperk,6/7/2023 11:02,Georgia Hammon,Female,C3,EUR,C3,Delayed,Arlena Jiggins,Embraer E190,7831.56
2197,01H4EEMRVCGDZQ6Q8GSYJSA4JT,United,Huakoulongtan,30/10/2022,HUA,Al Khirāb,6/7/2023 15:20,Magnum Ibbs,Male,A1,CNY,B2,Delayed,Jephthah Bottby,Airbus A320,2106.14
2198,01H4EEMRVF62FJXN4NMK0VZG5N,American,Surulangun Rawas,10/9/2022,IEG,Gabrovo,6/7/2023 22:13,Forbes Dennitts,Male,C3,IDR,A1,Cancelled,Vasili Joselevitz,Boeing 737,1180.84
2199,01H4EEMRVHJ2B88YJMB4HZ0C1H,Delta,Santa Inês,20/10/2022,WOW,Cala,6/7/2023 03:11,Gideon McLanaghan,Male,C3,BRL,B2,Delayed,Herbert Maruska,Airbus A320,6294.61
2200,01H4EEMRVMMEVX3AZFR8YKNTWJ,American,Płońsk,16/7/2022,KVE,Huacrachuco,6/7/2023 21:17,Wainwright Moynham,Male,B2,PLN,A1,Delayed,Nealy Wardrop,Airbus A320,5022.69
2201,01H4EEMRVQ1KW22K18D29H0TSZ,United,Deder,29/5/2022,RHV,Suntar,6/7/2023 13:15,Carine Mault,Female,B2,ETB,C3,Cancelled,Katerine Pesak,Boeing 737,4231.22
2202,01H4EEMRVTWGQ812N1XN3AXE90,American,Bigaan,27/2/2022,PDS,Pondokunyur,6/7/2023 01:47,Zolly Domeny,Male,B2,PHP,B2,Cancelled,Gabriello Borrott,Embraer E190,1831.38
2203,01H4EEMRVXNN2AAM00CR0PXNNN,Delta,Khokhryaki,5/1/2022,JAS,Kinalaglagan,6/7/2023 23:53,Marlowe Haining,Male,C3,RUB,B2,On Time,Spencer Fidoe,Airbus A320,3979.0
2204,01H4EEMRW0NGPWPX42K5PFKZAW,United,Purificación,16/12/2022,NRC,Qingkenpao,6/7/2023 10:46,Lind Hoopper,Male,B2,COP,A1,Cancelled,Buddie Humber,Embraer E190,2155.93
2205,01H4EEMRW27K0RQTGAZGNS3APJ,United,Kefar Shemaryahu,18/2/2022,LNL,Marks,6/7/2023 18:58,Andra Shorto,Female,B2,ILS,C3,Delayed,Tish Dallander,Embraer E190,6041.36
2206,01H4EEMRW5W4M2W3NQ2A8SQEPK,Delta,Nerokoúros,24/7/2022,SCC,Petrovice u Karviné,6/7/2023 22:43,Sheryl Jancso,Female,B2,EUR,B2,Cancelled,Angel Blazi,Boeing 737,5455.94
2207,01H4EEMRW8JMJBEYKNP2YZ6VTR,United,Luxia,8/2/2022,YIF,Pacaraos,6/7/2023 17:17,Bette Mattheeuw,Female,C3,CNY,C3,On Time,Harriette Schulz,Airbus A320,1568.36
2208,01H4EEMRWBYBTJG0W1DFQ4XX0W,United,Huangling,12/9/2022,LQM,Strogino,6/7/2023 03:45,Felicle Mates,Female,A1,CNY,B2,Delayed,Frannie Hercules,Airbus A320,4723.8
2209,01H4EEMRWEYKK3G8ZF7RJBT7ZC,Delta,Tanggulangin,13/9/2022,0,Shijing,6/7/2023 13:18,Wilburt Skirrow,Male,B2,IDR,C3,On Time,Weidar Wadforth,Embraer E190,8570.19
2210,01H4EEMRWHYSAN4XTFAB4B1CFH,United,Skövde,2/7/2022,ISO,Potok Złoty,6/7/2023 21:33,Augusta Hounsom,Female,A1,SEK,C3,Cancelled,Vannie Belfield,Embraer E190,9615.07
2211,01H4EEMRWM5H0YWYFA0BQG1EQV,American,Xinhua,12/11/2022,JHQ,Daxin,6/7/2023 20:03,Traver Camelli,Male,A1,CNY,C3,On Time,Meade Syrie,Embraer E190,7371.44
2212,01H4EEMRWQSKB242Y0Y79ESXWP,American,Heshang,2/11/2022,SHT,Dhī as Sufāl,6/7/2023 18:35,Guntar Gowing,Male,B2,CNY,A1,On Time,Diego Tims,Embraer E190,9078.09
2213,01H4EEMRWT7EZNPFZM0JFG19D5,Delta,Los Andes,16/5/2022,VPE,Kuta,6/7/2023 18:43,Lethia Constantinou,Female,B2,COP,C3,Delayed,Dolley Niesing,Airbus A320,8629.78
2214,01H4EEMRWXEBC5XQF3NYMXA3EH,Delta,Obršani,18/11/2022,LMO,Rožna Dolina,6/7/2023 02:15,Elbertina Creffield,Female,A1,MKD,B2,Cancelled,Janessa Daynter,Boeing 737,8497.31
2215,01H4EEMRWZM00YJXJCBSCP39YE,United,Rennes,11/2/2022,WBA,Bang Yai,6/7/2023 15:46,Yolane Mauro,Genderqueer,B2,EUR,A1,Delayed,Cordi Arkow,Boeing 737,4505.88
2216,01H4EEMRX287XCYDPRQ0RQNJ0K,United,Lupon,31/10/2022,DOU,Phrae,6/7/2023 16:10,Lindy Knightly,Male,C3,PHP,B2,On Time,Colet Dunbobbin,Airbus A320,9741.14
2217,01H4EEMRX5AHGSJVZXR6R4ZGBX,American,Rączna,23/8/2022,MFB,Býšť,6/7/2023 18:05,Ulrike Comsty,Female,A1,PLN,A1,On Time,Lin Kivlehan,Embraer E190,6008.49
2218,01H4EEMRX81W74MNEBJ0Q422SQ,United,Binhe,23/5/2022,MTR,San Antonio,6/7/2023 11:10,Consalve Evensden,Male,B2,CNY,C3,On Time,Cornelius Pook,Embraer E190,5198.43
2219,01H4EEMRXBR6MAVW12SJ0NNV3D,American,Staryye Atagi,5/4/2022,DQH,Paranavaí,6/7/2023 04:54,Kirby Korpal,Female,B2,RUB,A1,Delayed,Christie Jarvie,Airbus A320,7715.5
2220,01H4EEMRXDWCD0AMGJNRF4F78H,Delta,Bazha,16/3/2022,ABF,Labo,6/7/2023 14:14,Kerby Hew,Male,B2,CNY,C3,On Time,Winfred Nizet,Boeing 737,2947.65
2221,01H4EEMRXGVBXDXXK3T2KFFBV6,United,Chitungwiza,13/3/2022,YNS,Longonjo,6/7/2023 09:51,Powell Folling,Male,A1,ZWL,A1,Cancelled,Cesare Chasteney,Embraer E190,5757.7
2222,01H4EEMRXK92MBRR5D95CZQ45K,Delta,Ochojno,23/3/2022,BQB,Urbano Noris,6/7/2023 18:29,Courtney Loveman,Male,B2,PLN,A1,Cancelled,Derrick Kike,Boeing 737,9480.83
2223,01H4EEMRXPX0TARGGKJZEXKNGG,United,18 de Marzo,27/9/2022,PHC,Mitsukaidō,6/7/2023 06:08,Shelia Vogel,Genderqueer,B2,MXN,C3,On Time,Elfrieda Carrabott,Airbus A320,5870.43
2224,01H4EEMRXSBYHF3JKWK6TWEF0V,Delta,Asamboka,6/9/2022,OKT,Shishang,6/7/2023 04:12,Elaine Nobbs,Female,A1,IDR,A1,Cancelled,Laetitia Gurr,Airbus A320,2614.07
2225,01H4EEMRXWCRBAHRM24Y2W8KDC,United,Nashville,24/9/2022,NAA,Kaduheuleut,6/7/2023 01:18,Cynthy Shaudfurth,Female,A1,USD,A1,Delayed,Joye Innocenti,Airbus A320,3437.41
2226,01H4EEMRXY7MV1Q48G23FM5YE2,Delta,Tabuny,15/3/2022,DSE,Santai,6/7/2023 15:41,Heywood Rylatt,Male,A1,RUB,C3,On Time,Cobbie Duckerin,Airbus A320,4533.84
2227,01H4EEMRY2J8EMW11CM5VBJ9X3,Delta,San Pablo,19/1/2022,YUS,Stockholm,6/7/2023 04:45,Shina Pocklington,Female,C3,CRC,B2,On Time,Willette Bonas,Airbus A320,3640.39
2228,01H4EEMRY6N6XV54ZJ83XY5GP5,United,Babakanbungur,12/6/2022,JKG,Jiantou,6/7/2023 17:10,Delilah Vanyarkin,Female,B2,IDR,C3,Delayed,Anetta Spraggon,Embraer E190,8250.93
2229,01H4EEMRY9AFR3R9DGD8KKZ6S4,American,Zabrat,30/7/2022,MND,New Glasgow,6/7/2023 05:48,Hanson Franzman,Male,C3,AZN,B2,Cancelled,Manolo Minto,Boeing 737,3570.21
2230,01H4EEMRYCDJ3TFFE8Z4032Z14,American,Inhambupe,11/5/2022,EBA,Mampong,6/7/2023 08:46,Kristo Blasdale,Male,B2,BRL,C3,Cancelled,Terence Aucoate,Airbus A320,5339.34
2231,01H4EEMRYFMR0BT693ZQ5YFN63,United,Muladbucad,3/11/2022,NTX,Kalinovskaya,6/7/2023 01:16,Abdul Edgeworth,Male,C3,PHP,B2,On Time,Sayre Finney,Boeing 737,1211.34
2232,01H4EEMRYJHE49D8DPDT5MFTY0,Delta,Codó,23/7/2022,EIH,Marne-la-Vallée,6/7/2023 14:30,Julina Verling,Female,A1,BRL,B2,Cancelled,Daveta Tyrer,Boeing 737,4961.63
2233,01H4EEMRYNA5WBBTBJ1R90NPMT,American,Skore,19/12/2022,SAB,Kukuluk,6/7/2023 19:26,Howey Southerell,Male,A1,ALL,C3,On Time,Mose Daouse,Embraer E190,4577.52
2234,01H4EEMRYQ8GVW8SYPJKYJ94N4,United,Hägersten,21/7/2022,INF,Caomiao,6/7/2023 08:14,Birgit Blake,Female,A1,SEK,C3,On Time,Aleen Littleton,Embraer E190,2037.14
2235,01H4EEMRYTJ84J6VCPXJA58ACH,American,Yantang,17/6/2022,HAV,Jianyi,6/7/2023 07:35,Myrilla Malden,Female,B2,CNY,C3,On Time,Lorrayne Bilbery,Boeing 737,4248.32
2236,01H4EEMRYXPJN8X7G1MDK2VF9Y,Delta,Mabuttal East,7/6/2022,BKM,Jiuting,6/7/2023 10:33,Hyman O'Lunny,Male,B2,PHP,C3,Cancelled,Phillip Eliasen,Embraer E190,9660.18
2237,01H4EEMRZ0WH7N2Y9FDCXAJP2G,United,Kubachi,5/10/2022,LOH,Caldas,6/7/2023 14:51,Ave Sture,Male,A1,RUB,B2,On Time,Reider Vannah,Embraer E190,9001.36
2238,01H4EEMRZ45ZFV9YNVXHKR2JET,Delta,Barrunchal,25/4/2022,CAW,Kertosari,6/7/2023 04:19,Neala Van Salzberger,Female,B2,EUR,C3,Cancelled,Codee Hulles,Boeing 737,6246.4
2239,01H4EEMRZ8H1FKGV5WFRYDQ5KR,American,Tajur,27/8/2022,TLX,San Jorge,6/7/2023 07:20,Thornton Scholes,Male,B2,IDR,C3,On Time,Merrel Grgic,Embraer E190,4954.45
2240,01H4EEMRZBKNJQT7P97N3F6GYK,Delta,Piotrków Trybunalski,17/1/2022,OBL,Chernomorskiy,6/7/2023 04:38,Rickie Motherwell,Male,A1,PLN,B2,Cancelled,Scotti Kubicki,Airbus A320,5735.65
2241,01H4EEMRZETE5PN43E07B93FQX,Delta,Catende,9/9/2022,MMO,Bayanaūyl,6/7/2023 19:04,Cristie Macellar,Female,C3,BRL,B2,Cancelled,Camellia Kochl,Airbus A320,8054.91
