id,secure_code,airline,departure_city,departure_date,arrival_airport,arrival_city,arrival_time,passenger_name,passenger_gender,seat_number,currency,departure_gate,flight_status,co_pilot_name,aircraft_type,fuel_consumption
4120,01H4EEMZDPBEDKFTYNRHC2CVT0,Delta,Zhob,28/6/2022,GOI,Baganga,6/7/2023 05:05,Margeaux Fyall,Female,A1,PKR,A1,Cancelled,Kellie Crombleholme,Airbus A320,3049.96
4121,01H4EEMZDR1JCKMN8NXR7B62NJ,American,Peza e Madhe,4/12/2022,MIJ,Pražmo,6/7/2023 12:15,Chery Leeves,Female,C3,ALL,B2,Cancelled,Genvieve Rushworth,Embraer E190,8136.4
4122,01H4EEMZDV327697EN72EJGCN8,United,Igbo Ora,24/9/2022,BRV,Turku,6/7/2023 09:56,D'arcy Brahams,Bigender,C3,NGN,C3,Delayed,Konstance Iddiens,Embraer E190,3481.6
4123,01H4EEMZE9ZBJW8PWZ9RFN7TEQ,United,Đắk Song,15/6/2022,COM,Mpika,6/7/2023 13:06,Silvie Ianizzi,Female,B2,VND,C3,Delayed,Millie Garrettson,Airbus A320,1100.99
4124,01H4EEMZECPRVRWHRN8V05FWCZ,United,Stepove,18/1/2022,AVP,Kahuripan,6/7/2023 20:15,Arleen Giblin,Female,B2,UAH,A1,On Time,Maren Laye,Airbus A320,7632.72
4125,01H4EEMZEFGP5X1QS4R7S88W9A,United,Kuvandyk,18/3/2022,QDJ,Sukumo,6/7/2023 15:35,Barbara-anne Agastina,Female,C3,RUB,A1,On Time,Fay Welbelove,Embraer E190,1810.41
4126,01H4EEMZEJVJZCYSJKQSXKG53E,United,Juḩr ad Dīk,4/4/2022,SWP,Polos,6/7/2023 06:57,Lawry Sheaf,Male,C3,ILS,C3,Delayed,Patten Scotchmor,Embraer E190,4761.28
4127,01H4EEMZEN5Q1NR0W5RHSSQBW8,Delta,Winton,28/4/2022,RMI,Yanping,6/7/2023 07:08,Barty Rubinow,Male,A1,NZD,C3,Delayed,Benjie Leaming,Airbus A320,2374.19
4128,01H4EEMZERCW5XYJ78RM4TP1VP,Delta,Daminggong,7/2/2022,LPJ,Ning’er,6/7/2023 20:10,Kriste Oneal,Female,C3,CNY,A1,On Time,Karolina Kedslie,Airbus A320,1351.51
4129,01H4EEMZEV8BEAKKDSM9WQ95AW,American,Busungbiu,8/11/2022,RQO,São Bento,6/7/2023 13:48,Delbert Dixie,Genderfluid,B2,IDR,B2,Cancelled,Tarrance Loyley,Embraer E190,6614.19
4130,01H4EEMZEY0DM90NKZZBQRPCFX,United,Kyurdarmir,12/5/2022,NKB,Walagar,6/7/2023 13:11,Gauthier Argontt,Male,C3,AZN,B2,On Time,Ezechiel Cranny,Embraer E190,9877.25
4131,01H4EEMZF1W2MH4EP9Z6GFT9H7,Delta,Tārūt,21/7/2022,HNA,Ajaccio,6/7/2023 08:52,Jena Edess,Female,C3,SAR,B2,Cancelled,Libbey Amiss,Embraer E190,1361.07
4132,01H4EEMZF41CYZZBX00T6SGDYM,United,Genet,25/3/2022,ALS,Göteborg,6/7/2023 11:24,Darcie Danford,Female,B2,ETB,A1,Delayed,Gretta Mateu,Embraer E190,9730.87
4133,01H4EEMZF7N04NEGQPST0BDSGM,Delta,Duluth,14/11/2022,EDM,Manyava,6/7/2023 05:30,Niles Bram,Male,A1,USD,C3,On Time,Demetrius Bestiman,Boeing 737,7649.71
4134,01H4EEMZF9GD633RA4A9NWZ1EN,American,Timoulilt,6/10/2022,MXF,Qiaole,6/7/2023 11:20,Kellina Coopland,Female,B2,MAD,C3,On Time,Saudra Pietruszewicz,Boeing 737,9791.26
4135,01H4EEMZFC3M76TBK2T2K4JZNK,American,Kerbuyan,13/8/2022,EBL,Bremen,6/7/2023 05:18,Susana Lestrange,Female,B2,IDR,A1,On Time,Honor Smiley,Embraer E190,3699.42
4136,01H4EEMZFFH9MZN2MS1JVT7JKY,American,Yili,23/5/2022,MKC,Cajabamba,6/7/2023 20:47,Byrann Lummasana,Polygender,A1,CNY,B2,Delayed,Kiersten Sawdy,Boeing 737,4808.42
4137,01H4EEMZFJDZMX2HMPCSVJTWSN,American,Jianshan,12/9/2022,YBC,Luoting,6/7/2023 21:45,Cynde Skewes,Female,A1,CNY,C3,Delayed,Caitlin Shewon,Embraer E190,1056.34
4138,01H4EEMZFNAQXWGX71Q3AARP4Y,Delta,Jiangkou,14/12/2022,MFT,Jabungsisir,6/7/2023 16:51,Laverna Montague,Female,C3,CNY,B2,Cancelled,Melanie Forbes,Boeing 737,4899.55
4139,01H4EEMZFRSGZ0T5JFQ8R62P5R,United,Jinzipai,18/7/2022,CRZ,Yan Nawa,6/7/2023 09:48,Donna Bambrick,Female,A1,CNY,C3,On Time,Ailey O'Lennachain,Airbus A320,2331.11
4140,01H4EEMZFVFZ5WWD52HK0EHFWK,Delta,Longtanhe,23/8/2022,TJH,Kushikino,6/7/2023 16:43,Rheta Goodayle,Female,A1,CNY,A1,Delayed,Bessie Plume,Airbus A320,5567.54
4141,01H4EEMZFYC8J972HY9XE056H1,United,Lirung,1/4/2022,JCR,Shuanghekou,6/7/2023 01:36,Rossy Holliar,Male,C3,IDR,C3,Delayed,Felic O'Dougherty,Airbus A320,8304.94
4142,01H4EEMZG1GW96MK9S95ZR0ZJX,American,Cintra,26/10/2022,SIW,Novo Cruzeiro,6/7/2023 09:18,Augustina Milbourn,Female,A1,ARS,C3,Delayed,Clarabelle Jacomb,Boeing 737,2382.82
4143,01H4EEMZG4X2ARVCNCWWFG8XQG,Delta,Arıqıran,11/3/2022,ELJ,Bayt ‘Anān,6/7/2023 01:50,Wren Lampkin,Female,C3,AZN,B2,On Time,Erda Robuchon,Boeing 737,6914.61
4144,01H4EEMZG60C1S2SEE6R4J1665,United,Longka,22/1/2022,GII,Donnacona,6/7/2023 10:52,Willem Van Leijs,Agender,A1,IDR,C3,Cancelled,Demetra Western,Airbus A320,5860.01
4145,01H4EEMZG9PW61AFSMDD0XTX4T,American,Muramvya,10/11/2022,KOT,Herzliya Pituah,6/7/2023 00:00,Grange Doerffer,Male,B2,BIF,C3,On Time,Jone Bonanno,Airbus A320,7464.61
4146,01H4EEMZGCS17N163Y7EQAEVGZ,Delta,Gorichevo,28/6/2022,VDA,Markog,6/7/2023 13:23,Marcie Kelston,Female,B2,BGN,C3,Cancelled,Klara Matzeitis,Boeing 737,6757.49
4147,01H4EEMZGFGYB58H1NHVZ4ZKKJ,United,Igaraçu do Tietê,28/11/2022,KUP,Jingyao,6/7/2023 22:18,Gerick Garvie,Male,A1,BRL,A1,Delayed,Damon Whiten,Embraer E190,3463.58
4148,01H4EEMZGJ1SHCP4BDFF470WGE,Delta,Pallasca,15/11/2022,PRS,Shataping,6/7/2023 03:19,Cordy Goulthorp,Male,A1,PEN,B2,Delayed,Hank Rist,Airbus A320,1811.94
4149,01H4EEMZGNPAKW0SZ708WYTQBZ,United,Boa Esperança,17/7/2022,IXT,Phu Luang,6/7/2023 12:59,Inger Hollyer,Female,A1,BRL,A1,Cancelled,Sheba Bockler,Embraer E190,4728.73
4150,01H4EEMZGRFP7CAFK1JT32SVT5,American,Piura,15/5/2022,MXL,Vrede,6/7/2023 12:57,Saxon Macieiczyk,Male,C3,PEN,C3,Cancelled,Abel Persey,Boeing 737,7321.52
4151,01H4EEMZGT5R72172T1CV4YT6N,American,Grębków,21/9/2022,BTF,Les Abymes,6/7/2023 12:36,Niven Blaes,Agender,C3,PLN,C3,On Time,Ninette Mewburn,Boeing 737,7502.62
4152,01H4EEMZGXEKKMTE6J0AQ7YZJ4,American,Strizhi,8/11/2022,PUT,Zielona Góra,6/7/2023 13:18,Fionna Jackman,Female,B2,RUB,A1,On Time,Prudy Lavrinov,Boeing 737,2965.76
4153,01H4EEMZH0D74PF20WNQ4VFDN5,American,Fontaínhas,30/5/2022,NQN,Rožmitál pod Třemšínem,6/7/2023 14:29,Mendie Trumble,Male,B2,EUR,A1,Delayed,Hiram Dumphreys,Airbus A320,5766.52
4154,01H4EEMZH3ZNNA3TD4G6CRSJS0,American,Graz,31/8/2022,CKH,Ballybofey,6/7/2023 21:57,Elisha Withur,Female,B2,EUR,B2,Cancelled,Kimmi MacGilmartin,Airbus A320,4533.57
4155,01H4EEMZH6Q4Z7P1H48E85500A,United,Ryazan’,23/6/2022,INF,Rivadavia,6/7/2023 18:10,Robbyn Witherbed,Female,B2,RUB,A1,Cancelled,Leeanne Rude,Boeing 737,7881.8
4156,01H4EEMZH9C004G5C8NYD8F4ZW,American,Hājīganj,12/9/2022,EGV,Jetis,6/7/2023 09:41,Rivi Futcher,Female,C3,BDT,C3,Delayed,Terese Baigrie,Airbus A320,1687.84
4157,01H4EEMZHCKF6T7GC61QZZHXNJ,Delta,Babakanlapang,3/1/2022,0,Gumalang,6/7/2023 11:19,Britney Kells,Female,B2,IDR,B2,On Time,Jenelle Chung,Embraer E190,4515.47
4158,01H4EEMZHEWCYAM164MF64HHB2,United,Azacualpa,12/6/2022,AMC,Mirsk,6/7/2023 20:04,Malynda Woods,Agender,B2,HNL,B2,Delayed,Irwinn Varey,Airbus A320,1292.82
4159,01H4EEMZHHZZTCJAC9PG0BM98A,Delta,Itambacuri,12/5/2022,HEL,Aix-en-Provence,6/7/2023 06:56,Xylia Ollin,Non-binary,C3,BRL,A1,Delayed,Ludvig Mc Combe,Airbus A320,4211.38
4160,01H4EEMZHMXG786M4E31VC5Q9R,American,Katrineholm,1/9/2022,UTN,Mirny,6/7/2023 22:41,Bill Digle,Bigender,B2,SEK,C3,Delayed,Chaunce Poge,Embraer E190,8119.69
4161,01H4EEMZHQ3DJ0RTFV80XQ6ZFY,Delta,Huacrachuco,30/1/2022,RBL,Novoshakhtinsk,6/7/2023 05:47,Barbey Croan,Female,B2,PEN,B2,Delayed,Sari Leete,Airbus A320,5680.23
4162,01H4EEMZHTTZH0ZG3G6KXNA9CQ,American,Gedera,5/4/2022,BPK,Talcahuano,6/7/2023 20:47,Debora Beaushaw,Female,A1,ILS,A1,Delayed,Nicki Blinerman,Airbus A320,4057.09
4163,01H4EEMZHX0FAZXQJ4DECVRSJV,Delta,Kokofata,30/4/2022,TOX,Logroño,6/7/2023 18:43,Cele Braven,Female,A1,XOF,C3,Delayed,Quentin Buyers,Airbus A320,3387.43
4164,01H4EEMZJ0P6G3MR1ZK6H8ERBP,American,El Bálsamo,23/12/2022,EAT,Songzhuang,6/7/2023 21:33,Merrel Bemrose,Male,B2,HNL,B2,Cancelled,Merwyn Hewins,Boeing 737,1075.59
4165,01H4EEMZJ2MVS375EKF09R8CZA,United,Kowala,11/5/2022,MKC,Verbilki,6/7/2023 16:06,Kit Rupprecht,Female,C3,PLN,C3,Cancelled,Dawn Caldeyroux,Embraer E190,7065.74
4166,01H4EEMZJ5RKDDV1DMWZB76EPM,Delta,Rancaranji,13/8/2022,GDI,Lëbushë,6/7/2023 00:34,Jarred Sautter,Male,C3,IDR,B2,Delayed,Marlon Ghiron,Embraer E190,6758.27
4167,01H4EEMZJ8WWW6K6A8V9CVV860,American,Petrovice u Karviné,9/1/2022,AIR,Werasari,6/7/2023 10:53,Jacky Wraighte,Male,C3,CZK,C3,On Time,Zacherie M'Quharg,Boeing 737,4914.86
4168,01H4EEMZJBV5Q1EGSCE5YR5KTV,United,Vnanje Gorice,14/3/2022,KMH,Coruripe,6/7/2023 10:02,Ashley Woolward,Male,A1,EUR,B2,Cancelled,Diego Morfell,Boeing 737,9078.64
4169,01H4EEMZJEXM6YTCWD52E7TTP4,American,Tiancheng,14/11/2022,GNT,Halmstad,6/7/2023 02:29,Danita Swayton,Female,A1,CNY,B2,Delayed,Michele Surtees,Airbus A320,5232.21
4170,01H4EEMZJG6P4WKM7MXWJ0RTR4,Delta,Kota Kinabalu,26/4/2022,BVO,Rubio,6/7/2023 11:50,Leland Scarre,Male,B2,MYR,A1,On Time,Cortie Mourant,Boeing 737,5815.36
4171,01H4EEMZJKPRGWEFHH36F854G2,American,Quibal,23/9/2022,GIY,Los Pinos,6/7/2023 12:15,Mendy Pitsall,Male,C3,PHP,A1,On Time,Meyer Juckes,Embraer E190,7359.56
4172,01H4EEMZJPDJFW18JKXSR2GHR3,United,Měnín,25/4/2022,LPA,Dishnā,6/7/2023 05:51,Cordy Ferres,Male,B2,CZK,A1,On Time,Calv Foukx,Embraer E190,3077.63
4173,01H4EEMZJS65PBRNPF05W9AX0P,American,Bohumín,8/9/2022,NAW,Haixing,6/7/2023 10:41,Roger Backshaw,Male,A1,CZK,A1,Cancelled,Royal Clist,Airbus A320,3810.05
4174,01H4EEMZJWXX4RRA3BGWYF70TE,American,Xinyan,25/10/2022,PIO,Huotong,6/7/2023 02:58,Ferdie Limpertz,Male,A1,CNY,B2,Delayed,Flinn Nolleau,Embraer E190,4329.71
4175,01H4EEMZJZPCJBFRB66CN8W359,Delta,Billa,6/6/2022,RSW,Kamyshevatskaya,6/7/2023 15:10,Ailey Trousdale,Non-binary,B2,IDR,C3,Cancelled,Georgina Casseldine,Airbus A320,7202.36
4176,01H4EEMZK1JF1ERCYTEV2X43XG,United,Dīla,25/1/2022,REH,Vlachovo Březí,6/7/2023 19:14,Alan Artis,Male,C3,ETB,C3,Cancelled,Myca Keiling,Embraer E190,8411.72
4177,01H4EEMZK4K9R9XTAP801BYMQD,American,Bluri,13/11/2022,TEV,Jeju-si,6/7/2023 16:22,Tobye Utting,Female,C3,IDR,B2,Cancelled,Bernadette Calderon,Boeing 737,4303.29
4178,01H4EEMZK7YVQ3TE6V9Z6YP8HQ,American,Little Rock,10/2/2022,MXX,Norrköping,6/7/2023 11:21,Sophey Rubke,Female,C3,USD,C3,On Time,Vonnie Sagerson,Embraer E190,3964.44
4179,01H4EEMZKA55QXTH9MGMQYR551,American,Belyy Gorodok,28/1/2022,MYK,Xiatuanpu,6/7/2023 23:53,Raeann Arkell,Female,C3,RUB,B2,On Time,Freddi Messum,Embraer E190,2370.32
4180,01H4EEMZKDMSGGTJX1XJQQDE6K,American,Sagud-Bahley,10/6/2022,CQD,Greenwood,6/7/2023 20:18,Darbee Chesworth,Male,B2,PHP,B2,Delayed,Laughton Valek,Airbus A320,8108.34
4181,01H4EEMZKGQMPZ2EXDS10RQ0V0,Delta,Dimitrovgrad,10/1/2022,GIC,Mosopa,6/7/2023 12:50,Mikol Reisen,Male,A1,BGN,B2,Cancelled,Smith Prew,Airbus A320,5655.08
4182,01H4EEMZKK6789C98HSKWKM916,Delta,Xinji,2/6/2022,ROG,Petit Raffray,6/7/2023 20:06,Natka Sinyard,Female,B2,CNY,C3,On Time,Vivyan Steers,Boeing 737,4619.31
4183,01H4EEMZKNF22BJVMNTPAWGS5B,Delta,Roches Noire,17/3/2022,BFN,Taha Man Zu,6/7/2023 07:32,Earvin Bisgrove,Male,A1,MUR,C3,Delayed,Pattie Czadla,Airbus A320,1520.26
4184,01H4EEMZKR5B04B1W5QEMBEXP9,United,Gose,6/5/2022,CNT,Grazhdanka,6/7/2023 23:58,Clarey Bloan,Bigender,A1,JPY,C3,Delayed,Pavia Pandey,Airbus A320,9757.58
4185,01H4EEMZKV092JHYT7PPQRWW4G,American,Ekibastuz,30/1/2022,EGM,Owo,6/7/2023 20:39,Gregg Plaister,Male,C3,KZT,B2,Delayed,Terrill Bartolomeoni,Boeing 737,1259.72
4186,01H4EEMZKYM4DG0BBM6WHZWWWH,United,Köln,15/7/2022,TSQ,Daguyun,6/7/2023 20:01,Tori Rosenberg,Female,B2,EUR,B2,Cancelled,Sharon Inskipp,Boeing 737,6923.58
4187,01H4EEMZM16FZY0ASQFC5YQQX1,American,Las Americas,1/9/2022,DXR,Severoural’sk,6/7/2023 03:47,Peggi Carswell,Female,C3,MXN,A1,Cancelled,Corliss Callaby,Boeing 737,9919.31
4188,01H4EEMZM4KPY3M8KY96T2XTHW,Delta,Zhonghechang,18/3/2022,COA,Carolina,6/7/2023 01:04,Pren Craney,Male,C3,CNY,B2,Delayed,Bart Jammes,Boeing 737,5641.26
4189,01H4EEMZM64ZQ2FN16EKPRXXTN,American,Atlanta,9/9/2022,NUU,Mongar,6/7/2023 22:25,Lemmy Rippingall,Male,A1,USD,A1,On Time,Lesley Girkin,Airbus A320,7485.92
4190,01H4EEMZM97C8J1FF71Q5EE79P,American,Dār an Naşr,16/2/2022,TDL,San,6/7/2023 07:08,Jorgan Jenkin,Male,C3,YER,B2,Cancelled,Jaimie Rugieri,Embraer E190,9669.87
4191,01H4EEMZMCFXJKQ5VJQSB8B2PD,United,Salsipuedes,21/5/2022,YAA,Baipu,6/7/2023 03:37,Brier Fox,Female,A1,DOP,A1,Delayed,Gloriane Larby,Boeing 737,9967.06
4192,01H4EEMZMFRXWN9GAQ10G3JCDH,Delta,Esperanza,30/11/2022,KIW,Boli,6/7/2023 12:24,Franciska Klais,Genderfluid,B2,PHP,A1,Cancelled,Ethan Abson,Boeing 737,7331.26
4193,01H4EEMZMJ3R6AEGS1V3CVA4NT,American,Luwan,24/7/2022,BHO,Chavdar,6/7/2023 15:12,Briano Bahike,Male,C3,CNY,C3,Cancelled,Kilian France,Boeing 737,4145.81
4194,01H4EEMZMMYC7HGMANM6334E4N,American,Huxu,21/5/2022,KRE,Eyvān,6/7/2023 17:22,Jayme Beyer,Male,B2,CNY,C3,Delayed,Penn Kollasch,Airbus A320,4974.98
4195,01H4EEMZMQAXTJEBP9R38VSHH2,American,Angadanan,12/3/2022,AHS,Pasłęk,6/7/2023 03:05,Valina Haynesford,Female,B2,PHP,B2,Delayed,Ramona Braidman,Airbus A320,4371.54
4196,01H4EEMZMT2A3VCDH9BDB4QF7B,Delta,Vigo,18/1/2022,KDK,Aparecida,6/7/2023 16:13,Maggi Pennino,Agender,C3,PHP,A1,Delayed,Marlyn Trayhorn,Airbus A320,2402.64
4197,01H4EEMZMXX3R4DPCH2T0CX5AZ,American,Mahaica Village,15/11/2022,ELB,Saint-Ouen,6/7/2023 17:40,Harri Isaq,Female,B2,GYD,A1,Delayed,Laura Rippingale,Embraer E190,1239.57
4198,01H4EEMZN0WBQHH2YAFF29XG2C,American,Kunmi Erdi,25/11/2022,CMK,Santa Luzia,6/7/2023 09:39,Moritz Vidloc,Male,A1,CNY,C3,On Time,Immanuel Kybird,Embraer E190,3734.17
4199,01H4EEMZN24YYSKMS4GD4MVDDZ,American,Escuintla,22/4/2022,SOQ,Mary,6/7/2023 23:15,Larina Northover,Female,B2,GTQ,C3,Cancelled,Darcee Tabourin,Airbus A320,7928.15
4200,01H4EEMZN5WAS0P0P9J2EH899K,Delta,Balagui,28/3/2022,JDG,Huangcaotuo,6/7/2023 06:23,Lyn Hallawell,Male,A1,PHP,C3,On Time,Oberon Bagshawe,Boeing 737,2256.11
4201,01H4EEMZN85N993VMX6GWFYTYF,American,Sanjing,14/6/2022,NOM,Hörby,6/7/2023 15:43,Chelsae Esche,Female,C3,CNY,A1,Cancelled,Starla Axton,Embraer E190,3408.25
4202,01H4EEMZNBNA469X6D9GTRWBJS,United,Ţalkhā,22/10/2022,HIS,Tallahassee,6/7/2023 05:19,Orv Drohun,Male,B2,EGP,B2,Cancelled,Townsend Dinsell,Embraer E190,5029.45
4203,01H4EEMZNES0K8FRD3HJDBKDN0,Delta,Verkhov’ye,4/4/2022,OBU,Santa Cruz Muluá,6/7/2023 02:35,Hunt Chang,Male,B2,RUB,B2,Cancelled,Alfredo Neames,Boeing 737,5143.83
4204,01H4EEMZNGZGJPRQEXPDHJP2EB,American,Jaroměř,5/1/2022,KRT,Kremenki,6/7/2023 20:21,Derk Biggar,Male,A1,CZK,B2,Delayed,Giavani Pentycost,Airbus A320,9919.15
4205,01H4EEMZNK6TBY97W0SR4NZ1NS,American,Lewograran,26/3/2022,OSZ,Al ‘Āliyah,6/7/2023 11:01,Romain McQuilkin,Male,B2,IDR,A1,Cancelled,Franny Venediktov,Embraer E190,3751.94
4206,01H4EEMZNPCGQRY155DEMYYRA3,United,Szemud,26/6/2022,LNX,Sandaohezi,6/7/2023 09:52,Steward Hinks,Male,C3,PLN,A1,Cancelled,Isador Welbrock,Boeing 737,7370.17
4207,01H4EEMZNSZ9JDES5D6S7GCVCP,American,São João dos Patos,3/3/2022,WLK,Malinao,6/7/2023 10:08,Geneva Rozalski,Female,A1,BRL,C3,Delayed,Fanya Hedden,Boeing 737,4515.07
4208,01H4EEMZNW86YC2JT6YA873KBC,American,Ciganaria,1/11/2022,IZT,Paso de Indios,6/7/2023 00:30,Raina Lapthorn,Female,A1,IDR,C3,On Time,Florie Lapthorn,Boeing 737,9142.25
4209,01H4EEMZNZV3AWAJEDXC54013Z,United,Dajalorong,29/7/2022,YHE,Břasy,6/7/2023 07:56,April Duding,Female,A1,IDR,C3,On Time,Ofilia Sneddon,Airbus A320,9482.84
4210,01H4EEMZP1M91S2DRRF17QSSK0,Delta,Taung,21/3/2022,FLP,Osan,6/7/2023 18:33,Clea Washington,Non-binary,A1,ZAR,B2,Cancelled,Aggy Schwartz,Embraer E190,6985.69
4211,01H4EEMZP4K2XKCJDJ5E31E2TQ,Delta,Drásov,27/2/2022,YWB,Tukuyu,6/7/2023 19:20,Egbert Tomkin,Male,C3,CZK,B2,Delayed,Valle Orta,Airbus A320,3604.25
4212,01H4EEMZP74Q84N8MSB4ZGH165,United,Mogapinyana,21/8/2022,OVA,Skien,6/7/2023 16:48,Dasya Daber,Female,A1,BWP,B2,On Time,Ardine Rolfs,Airbus A320,5661.96
4213,01H4EEMZPAYNDGJ3TEHD9G9JQS,American,Pervomayskiy,15/6/2022,IGE,Kurjan,6/7/2023 07:37,Anastasia Caddens,Female,C3,RUB,C3,Delayed,Lorna Lympany,Embraer E190,4163.61
4214,01H4EEMZPDMS0G51RT2VKX2E1Q,Delta,Shcherbinka,22/7/2022,MMY,Campina Grande,6/7/2023 07:09,Vick Arminger,Male,A1,RUB,C3,Cancelled,Renault Casino,Boeing 737,4639.81
4215,01H4EEMZPFCKAT2TCKYXDTT505,Delta,Ravne,27/12/2022,DWB,Caoxi,6/7/2023 06:55,Say Heaton,Male,C3,EUR,A1,Delayed,Wake Naptine,Boeing 737,8378.93
4216,01H4EEMZPJJYW65RS9SXS80HEP,United,Zhongshan,1/2/2022,GPT,Antananarivo,6/7/2023 20:34,Wyndham McGlaughn,Male,B2,CNY,B2,Delayed,Ezekiel Strooband,Embraer E190,3735.18
4217,01H4EEMZPN5BAWBQ7XFHTSXWN4,United,Nürnberg,21/11/2022,NAI,Houmen,6/7/2023 16:41,Sidoney Whawell,Polygender,B2,EUR,A1,On Time,Idalina Scarth,Embraer E190,3558.41
4218,01H4EEMZPR0BQWQ71CV41CN3A4,United,Zaječí,6/8/2022,MJN,Heshan,6/7/2023 23:33,Barbe Mumby,Female,A1,CZK,C3,On Time,Karita Cleator,Embraer E190,4040.92
4219,01H4EEMZPV13KR6M5J8T893H8P,Delta,Kagawasan,3/12/2022,MXH,Sandaotong,6/7/2023 18:25,Melody Sicily,Female,A1,PHP,A1,On Time,Clovis Jahnel,Embraer E190,6511.27
4220,01H4EEMZPY8P6EXBS7WXWE7CCT,Delta,Ostaszewo,18/10/2022,PFB,Setaka,6/7/2023 05:11,Roxanna Dysert,Female,B2,PLN,C3,On Time,Stephine Domenichini,Airbus A320,9234.5
4221,01H4EEMZQ1YTTHC76APA2A1NRW,United,Ourtzagh,29/6/2022,GFE,Sanyi,6/7/2023 17:48,Nester Widger,Male,C3,MAD,B2,Delayed,Sutherland Vockings,Boeing 737,6047.05
4222,01H4EEMZQ3ZK5AJFEPWMJQ5HVH,American,Untolovo,19/3/2022,BVR,Farroupilha,6/7/2023 11:56,Ruddy Yekel,Male,A1,RUB,A1,Delayed,Niles Bexon,Embraer E190,8439.71
4223,01H4EEMZQ67EJQBYXTFT4TNHAB,American,Carigara,6/1/2022,AFW,Prosperidad,6/7/2023 17:27,Dyanna Haggith,Non-binary,C3,PHP,C3,Cancelled,Paco Marriot,Embraer E190,5919.7
4224,01H4EEMZQ99T9WGGBXH21NRB64,American,Ribeirão,26/11/2022,SPV,Ciodeng,6/7/2023 03:42,Herman Woolfitt,Male,A1,EUR,B2,Delayed,Ezra Siebart,Airbus A320,5244.05
4225,01H4EEMZQC4XK7RBVX6DN6Y5K8,American,Stanisław Dolny,20/12/2022,SAA,Martinópolis,6/7/2023 12:59,Atalanta Leggatt,Female,B2,PLN,C3,On Time,Anita Clooney,Embraer E190,1539.64
4226,01H4EEMZQFK4CA1NEQEZDYHNWH,American,Villefranche-sur-Mer,17/5/2022,NDI,Dusun Tengah Cihaurbeuti,6/7/2023 04:19,Daria Luttgert,Female,B2,EUR,A1,On Time,Raphaela Abbs,Airbus A320,2265.6
4227,01H4EEMZQJNXTPN36XZ0ZP2YTC,Delta,Carvalho,14/6/2022,WOA,Koceljeva,6/7/2023 16:44,Julissa Fratson,Female,C3,EUR,A1,On Time,Eada Scamerden,Airbus A320,8907.46
4228,01H4EEMZQMPZS433RXG76BGZ4K,Delta,Baraba,14/4/2022,HWK,Samur,6/7/2023 04:40,Ashley Wilhelmy,Female,C3,RUB,A1,Cancelled,Kial Ravens,Airbus A320,2811.56
4229,01H4EEMZQQPQ5MRHCF53FE6KMY,American,Remedios,11/6/2022,MFN,Tokombere,6/7/2023 22:22,Wilek Plaxton,Male,C3,CUP,B2,Cancelled,Fields Plumptre,Embraer E190,4421.52
4230,01H4EEMZQTB3HW4EERPH7SR40T,American,Jajaway,29/1/2022,NGX,Plaza Huincul,6/7/2023 14:40,Peg Curling,Female,C3,IDR,B2,Delayed,Gloria Cassidy,Airbus A320,7205.0
4231,01H4EEMZQXZ1P2HZXHKQ7ZQJFH,United,Ceres,7/3/2022,AAP,Tarutung,6/7/2023 06:21,Elsa Aizkovitch,Female,A1,ZAR,C3,Cancelled,Berget Gudahy,Embraer E190,5897.79
4232,01H4EEMZR0XVMZ6DTDT427E82K,Delta,Boston,23/7/2022,IRO,Kertamukti,6/7/2023 12:07,Skell Burgin,Male,A1,USD,A1,Delayed,Baryram Lyall,Embraer E190,4624.49
4233,01H4EEMZR383GVMSXHRFTQ6H52,American,Zouma,1/1/2022,ZEC,Paraguaçu,6/7/2023 00:58,Gerladina Perree,Female,B2,CNY,A1,Cancelled,Cinnamon Kall,Airbus A320,2818.69
4234,01H4EEMZR5DY08DA8G5QS379WG,Delta,Galapa,10/9/2022,EVD,Mitsuke,6/7/2023 07:54,Lemar MacAleese,Male,B2,COP,B2,Cancelled,Foster Alabone,Embraer E190,7803.29
4235,01H4EEMZR8V8VBCZKW4YN4HYCX,United,Alto de la Estancia,10/3/2022,FST,Chazón,6/7/2023 15:24,Trixie Villiers,Genderqueer,B2,PAB,C3,Delayed,Kenna Siaskowski,Embraer E190,3019.0
4236,01H4EEMZRBTKE7ABQZHAWN9P1E,Delta,Los Angeles,6/8/2022,SRM,Sima,6/7/2023 11:55,Ermin Grundon,Male,A1,USD,C3,On Time,Aluino Innett,Embraer E190,6944.8
4237,01H4EEMZRERVPADAR8SS6MS641,Delta,Bayeux,3/12/2022,MXW,Casa Nova,6/7/2023 03:43,Agosto Biggans,Male,A1,EUR,C3,On Time,Jethro Bottinelli,Airbus A320,2280.03
4238,01H4EEMZRHB7T0HMJJ75G3XGCV,Delta,Los Andes,11/5/2022,LIB,Hägersten,6/7/2023 05:54,Murielle Bauckham,Polygender,B2,COP,A1,Delayed,Ramon Cornick,Embraer E190,3199.04
4239,01H4EEMZRKQ33EFKGB87XKM37E,United,Janūb as Surrah,30/12/2022,JCY,Bader,6/7/2023 20:15,Katharyn Waulker,Female,A1,KWD,B2,Delayed,Harriot Credland,Embraer E190,1469.59
