flight_id,flight_number,departure_airport,departure_country,departure_time,arrival_country,arrival_date,flight_duration,passenger_age,passenger_nationality,ticket_price,baggage_weight,arrival_gate,pilot_name,cabin_crew_count,aircraft_registration,flight_distance
4174,8633,MCK,China,6/7/2023 21:15,China,10/11/2022,7.46,38,Thailand,366.01,48.44,E5,Lars Rysdale,3,NABCDE,2958.06
4175,3458,CFR,Indonesia,6/7/2023 06:07,Russia,24/9/2022,18.19,57,China,879.23,4.71,F6,Roobbie Yeoman,4,NABCDE,2903.41
4176,1460,BYD,Ethiopia,6/7/2023 09:49,Czech Republic,15/11/2022,2.75,78,China,993.99,37.88,F6,Krishnah Wetherick,9,N12345,3206.6
4177,3292,JLA,Indonesia,6/7/2023 01:07,South Korea,17/6/2022,21.3,54,Indonesia,183.88,40.36,F6,Hollyanne Balsellie,8,N67890,173.66
4178,1017,BBW,United States,6/7/2023 13:24,Sweden,1/9/2022,6.41,19,Palestinian Territory,822.4,46.53,E5,Lucila Albrook,9,N12345,2656.23
4179,1381,HOO,Russia,6/7/2023 21:28,China,11/1/2022,21.96,62,Bolivia,883.37,41.56,F6,Rosamond Courtman,8,N12345,385.01
4180,6229,RZN,Philippines,6/7/2023 20:55,Canada,25/5/2022,6.96,55,Portugal,370.22,18.78,E5,Patten Murfin,7,N67890,311.13
4181,1031,MLP,Bulgaria,6/7/2023 00:42,Botswana,1/8/2022,9.31,91,Indonesia,457.73,27.46,F6,Marijn Druhan,10,N67890,1861.79
4182,3664,NAG,China,6/7/2023 08:04,Mauritius,17/5/2022,13.33,85,Portugal,166.69,26.88,D4,Sula Giscken,8,N12345,2569.42
4183,3521,AXT,Mauritius,6/7/2023 09:11,China,3/6/2022,3.58,63,Finland,234.33,24.27,E5,Zeke Arrighini,3,N12345,4513.54
4184,1687,BJR,Japan,6/7/2023 14:53,Russia,13/4/2022,17.63,48,China,149.58,37.36,F6,Jeremiah Emeny,8,N67890,1493.59
4185,852,SSR,Kazakhstan,6/7/2023 20:52,Nigeria,13/4/2022,17.66,65,Nicaragua,335.28,27.19,F6,Mack Lindermann,9,N12345,4845.14
4186,1917,NBG,Germany,6/7/2023 07:24,China,27/12/2022,19.17,92,Mexico,98.56,20.42,E5,Isis Prest,7,N67890,1114.33
4187,3023,JUB,Mexico,6/7/2023 19:45,Russia,7/1/2022,22.49,35,Honduras,945.72,39.4,D4,Alexine Downing,2,N67890,2307.74
4188,4867,URE,China,6/7/2023 13:51,South Africa,2/3/2022,14.92,27,France,549.35,16.48,F6,Kahlil Lattka,7,NABCDE,4286.08
4189,8349,TER,United States,6/7/2023 12:29,Bhutan,29/10/2022,22.04,26,Belarus,214.89,40.13,D4,Felizio Bladge,10,NABCDE,1817.3
4190,6554,NLE,Yemen,6/7/2023 10:44,Mali,11/11/2022,14.07,53,Portugal,291.66,16.6,E5,Trip Franc,6,N67890,3237.19
4191,8383,OLF,Dominican Republic,6/7/2023 04:24,China,19/12/2022,5.41,47,Portugal,389.6,22.36,F6,Pansy Craigmyle,8,N67890,4700.4
4192,6006,CXR,Philippines,6/7/2023 12:46,China,3/5/2022,5.24,85,Tokelau,298.77,35.19,D4,Sascha Witherby,8,N67890,1024.24
4193,1315,GUA,China,6/7/2023 02:01,Bulgaria,17/4/2022,18.91,82,Thailand,910.93,4.68,D4,Reilly Gowling,7,N12345,2468.32
4194,5034,BCA,China,6/7/2023 13:06,Iran,31/1/2022,22.13,79,China,683.73,26.69,F6,Emmit Batistelli,8,N67890,3894.25
4195,4981,CFF,Philippines,6/7/2023 00:00,Poland,12/4/2022,14.37,29,United States,901.93,28.53,D4,Modestia More,8,N67890,3960.79
4196,8382,DRH,Philippines,6/7/2023 14:52,Brazil,26/6/2022,12.46,57,Brazil,598.75,21.1,F6,Marcellina Fonso,10,N12345,2402.57
4197,5073,SZB,Guyana,6/7/2023 21:49,France,28/7/2022,14.06,57,Argentina,853.71,4.39,E5,Charlene Dungay,10,NABCDE,1031.22
4198,4647,SIX,China,6/7/2023 14:50,Brazil,4/3/2022,15.11,72,Angola,53.9,25.32,F6,Raymond Sterrick,5,N12345,4937.07
4199,9308,OVD,Guatemala,6/7/2023 23:07,Turkmenistan,1/5/2022,5.35,87,Germany,454.59,17.96,E5,Kare Sapson,10,NABCDE,4774.15
4200,1419,BKN,Philippines,6/7/2023 06:38,China,22/5/2022,21.75,83,Iran,944.54,5.33,E5,Hale Hitzschke,7,N67890,1491.78
4201,4290,KUK,China,6/7/2023 06:11,Sweden,10/5/2022,15.9,98,China,517.84,41.09,E5,Betteanne Reyna,8,N12345,1685.33
4202,7902,PHP,Egypt,6/7/2023 09:49,United States,8/1/2022,15.64,45,Russia,421.44,49.66,E5,Bayard Le Fleming,3,N67890,1808.59
4203,3275,YVE,Russia,6/7/2023 20:32,Guatemala,20/7/2022,13.94,27,United States,826.86,15.94,D4,Laurens Murty,3,N12345,2856.79
4204,5614,CCL,Czech Republic,6/7/2023 00:16,Russia,13/10/2022,9.6,22,Philippines,765.6,33.39,F6,Clayton Lates,5,NABCDE,3946.97
4205,1107,NLH,Indonesia,6/7/2023 02:01,Tunisia,15/4/2022,8.66,75,Philippines,588.49,0.7,E5,Richard Scullion,6,N67890,553.35
4206,5938,CUZ,Poland,6/7/2023 04:26,China,27/3/2022,21.73,40,Hungary,282.13,3.97,F6,Brendon Faussett,2,N12345,652.25
4207,3296,VBP,Brazil,6/7/2023 20:57,Philippines,8/3/2022,14.48,95,France,299.24,27.13,F6,Ronnie Henkmann,4,N12345,2843.95
4208,480,HBX,Indonesia,6/7/2023 04:48,Argentina,15/2/2022,7.77,54,Uzbekistan,412.99,36.92,F6,Jacky Vallance,9,NABCDE,2565.21
4209,2788,PSE,Indonesia,6/7/2023 04:54,Czech Republic,9/10/2022,8.49,88,China,792.3,5.46,E5,Joycelin Tiernan,10,N67890,4906.55
4210,5142,NKC,South Africa,6/7/2023 19:53,South Korea,10/2/2022,14.98,25,Ukraine,104.17,44.95,F6,Carita Balam,3,N67890,140.4
4211,4203,RBL,Czech Republic,6/7/2023 13:58,Tanzania,14/12/2022,7.42,88,Indonesia,949.04,39.88,E5,Quincy Sibery,9,N67890,2843.47
4212,7236,CHK,Botswana,6/7/2023 18:44,Norway,18/9/2022,6.33,64,Armenia,51.13,45.89,D4,Lyndsie Merrigans,3,N67890,4865.56
4213,8394,CGI,Russia,6/7/2023 22:31,Albania,26/3/2022,17.57,61,Madagascar,705.84,32.91,E5,Bridgette Weild,4,N67890,3980.53
4214,3051,MKA,Russia,6/7/2023 06:03,Brazil,24/10/2022,7.67,38,Poland,613.96,13.83,F6,Carny Maasz,4,N67890,2021.53
4215,3150,WKI,Slovenia,6/7/2023 05:03,China,15/5/2022,14.09,82,Thailand,661.16,48.75,F6,Jonas Pudner,8,N12345,3928.8
4216,514,MRK,China,6/7/2023 00:30,Madagascar,15/8/2022,19.19,52,Philippines,921.4,6.28,F6,Balduin Penk,1,NABCDE,2776.32
4217,9611,WTD,Germany,6/7/2023 22:49,China,8/10/2022,9.72,44,Brazil,102.33,9.37,D4,Siffre Elnor,8,N12345,4587.51
4218,325,BZG,Czech Republic,6/7/2023 14:44,China,27/4/2022,3.36,54,Russia,374.35,2.42,D4,Elsie Pendlebury,4,N67890,4341.24
4219,3392,DAP,Philippines,6/7/2023 09:12,China,21/6/2022,2.04,38,China,527.32,3.69,F6,Rachel Marginson,10,NABCDE,2880.78
4220,2452,DOE,Poland,6/7/2023 21:34,Japan,15/12/2022,7.45,69,Paraguay,417.54,37.51,D4,Beulah Duckels,10,N12345,4673.3
4221,8725,WNU,Morocco,6/7/2023 08:48,China,18/8/2022,20.76,30,Philippines,630.83,23.68,D4,Northrop Cloney,6,N67890,4287.09
4222,3039,MQT,Russia,6/7/2023 02:58,Brazil,9/8/2022,20.18,47,China,800.08,0.34,D4,Quintus Lyddon,9,NABCDE,2781.65
4223,8340,BYV,Philippines,6/7/2023 05:56,Philippines,24/2/2022,17.4,63,Russia,342.27,9.96,E5,Vivien Armin,8,N67890,3889.18
4224,8850,NLH,Portugal,6/7/2023 23:03,Indonesia,17/10/2022,23.63,63,Thailand,217.55,47.26,D4,Derwin Ricold,2,N67890,4477.86
4225,5647,PMQ,Poland,6/7/2023 17:15,Brazil,1/5/2022,3.32,39,Madagascar,410.88,19.02,F6,Lucienne Ianelli,5,N67890,148.64
4226,3244,MNK,France,6/7/2023 22:26,Indonesia,28/10/2022,2.11,30,Thailand,371.46,49.98,E5,Kirby Llorente,1,N12345,1841.38
4227,6958,TON,Portugal,6/7/2023 12:00,Serbia,29/3/2022,20.42,68,Dominican Republic,462.85,16.48,E5,Magdaia Tolle,5,N12345,3324.55
4228,825,PSQ,Russia,6/7/2023 02:01,Azerbaijan,21/2/2022,15.48,46,Russia,477.9,20.87,E5,Tricia Stonhewer,9,N12345,115.44
4229,8648,GDT,Cuba,6/7/2023 04:48,Nigeria,19/2/2022,15.13,45,Brazil,371.41,16.49,F6,Karel Ghent,10,N12345,2957.88
4230,1213,SJK,Indonesia,6/7/2023 05:14,Argentina,14/7/2022,13.76,61,Myanmar,731.76,15.12,E5,Jammie Aldie,10,N67890,1397.69
4231,715,TZL,South Africa,6/7/2023 19:42,Indonesia,19/6/2022,3.02,22,Japan,261.02,39.84,E5,Paloma Losselyong,7,N12345,4327.25
4232,9289,CRI,United States,6/7/2023 17:35,Indonesia,18/10/2022,22.01,51,Ireland,239.37,24.79,F6,Kris Faustin,1,N12345,4907.01
4233,6793,MBZ,China,6/7/2023 07:21,Brazil,14/11/2022,23.03,94,Russia,717.85,29.08,D4,Genny Alwin,6,N67890,420.65
4234,1782,OSL,Colombia,6/7/2023 21:21,Japan,3/5/2022,1.37,45,Croatia,215.91,25.26,E5,Talbert Walne,4,N67890,4187.29
4235,4234,POM,Panama,6/7/2023 15:23,Argentina,9/7/2022,20.84,86,Nigeria,857.01,12.89,F6,Frank Matzel,2,N12345,3662.51
4236,3464,MWP,United States,6/7/2023 19:58,Comoros,10/1/2022,18.66,58,China,594.55,46.71,F6,Allayne Attewill,4,NABCDE,910.74
4237,2039,THE,France,6/7/2023 08:15,Portugal,10/8/2022,9.54,27,China,503.14,30.54,D4,Bailey Scarsbrook,10,N12345,4209.17
4238,5833,CTT,Colombia,6/7/2023 19:11,Sweden,14/4/2022,23.95,44,Colombia,78.99,1.38,E5,Sholom Pill,5,NABCDE,3896.32
4239,4340,UNN,Kuwait,6/7/2023 17:59,Indonesia,19/1/2022,6.4,61,Indonesia,718.25,7.94,E5,Madelene Rootes,5,N67890,1428.79
4240,2159,RIC,Indonesia,6/7/2023 12:37,Comoros,25/10/2022,7.21,66,Uganda,904.09,17.34,D4,Loretta Syne,10,NABCDE,4691.9
4241,9838,VAS,Bolivia,6/7/2023 02:36,Comoros,24/3/2022,21.54,23,Indonesia,907.16,23.33,F6,Sorcha Geeritz,5,NABCDE,1404.01
4242,6794,STJ,Philippines,6/7/2023 04:04,Mongolia,17/11/2022,11.74,91,Indonesia,342.42,40.76,F6,Wendeline Puvia,5,N12345,2635.18
4243,6601,TCM,Costa Rica,6/7/2023 13:08,Tanzania,17/8/2022,9.88,73,Russia,486.2,49.7,F6,Vicky Rains,7,N12345,380.61
4244,9320,MTJ,Albania,6/7/2023 11:06,Malawi,9/9/2022,7.18,55,Togo,609.97,0.63,D4,Niles Cornner,6,N12345,561.8
4245,4983,OOM,Sweden,6/7/2023 06:06,Czech Republic,26/11/2022,9.74,46,Indonesia,680.72,18.23,D4,Lucine Overton,10,N12345,2142.13
4246,3576,MCN,Russia,6/7/2023 13:28,China,22/9/2022,7.14,86,China,701.22,35.56,D4,Lindy Nisbith,10,N67890,2224.9
4247,7824,ADJ,China,6/7/2023 12:43,Japan,1/3/2022,20.0,85,Indonesia,595.08,23.95,F6,Germana Blessed,7,N67890,1614.29
4248,9545,CVM,Nigeria,6/7/2023 19:18,Sweden,2/5/2022,15.37,77,Burkina Faso,853.77,1.58,F6,Alyssa Hyrons,5,NABCDE,1767.34
4249,3384,POC,Indonesia,6/7/2023 01:25,United States,17/11/2022,10.37,25,Germany,802.68,38.55,E5,Hermie Niaves,6,N67890,2557.98
4250,6657,GTB,Argentina,6/7/2023 08:24,Czech Republic,10/12/2022,9.12,66,Colombia,306.3,31.2,D4,Ally Ross,3,N67890,1359.05
4251,9749,LKL,Russia,6/7/2023 15:58,Philippines,6/11/2022,9.03,84,Guinea,579.53,33.01,E5,Phip Cumbridge,9,N12345,998.03
4252,8355,CIT,China,6/7/2023 05:33,Russia,13/10/2022,20.9,74,China,417.94,45.18,D4,Mireielle Lonnon,7,N67890,2688.22
4253,4719,BPN,Kazakhstan,6/7/2023 17:31,China,8/4/2022,22.55,47,Mongolia,760.24,45.54,E5,Isaak Newrick,3,N67890,3325.3
4254,3263,BAJ,Portugal,6/7/2023 23:02,Panama,24/6/2022,20.48,40,Croatia,942.41,15.18,E5,Johny Dinsdale,7,N12345,4068.07
4255,5527,CPE,Norway,6/7/2023 15:01,Ecuador,27/10/2022,19.51,28,China,139.38,31.22,F6,Olva Curee,2,N67890,3925.47
4256,1603,ACB,Brazil,6/7/2023 08:21,China,29/7/2022,12.13,27,Poland,178.98,23.42,F6,Archy Hanwell,6,N12345,2315.6
4257,2328,OYL,Colombia,6/7/2023 11:44,Sweden,5/11/2022,16.55,67,Russia,842.92,44.49,D4,Lilia Boullin,5,N12345,112.44
4258,4920,TWD,Philippines,6/7/2023 00:43,Canada,22/6/2022,9.7,88,Mexico,665.8,32.79,E5,Latisha Stebbings,6,N67890,1083.62
4259,8890,BWX,China,6/7/2023 13:31,Ukraine,22/8/2022,6.49,25,China,622.37,5.47,E5,Ailis Jeves,2,NABCDE,2366.52
4260,7811,KMO,Russia,6/7/2023 15:54,Philippines,18/10/2022,20.57,88,Philippines,469.75,26.7,E5,Jonathan Kirkebye,10,N12345,3301.76
4261,2816,TAL,Indonesia,6/7/2023 07:49,Indonesia,1/4/2022,12.86,50,Russia,235.25,35.14,D4,Maudie Wintringham,2,N12345,1461.42
4262,1747,KPF,Ireland,6/7/2023 02:41,Netherlands,14/9/2022,1.53,38,Denmark,390.57,3.96,E5,Benedicto Nisuis,2,NABCDE,2328.01
4263,2120,GDO,Libya,6/7/2023 10:00,Poland,19/10/2022,17.46,80,Argentina,402.24,35.23,E5,Orlando Sibbs,9,N67890,1279.71
4264,6645,WSZ,Philippines,6/7/2023 07:53,Tanzania,1/9/2022,9.09,42,Russia,174.63,24.64,E5,Erastus Ormond,3,N12345,2742.45
4265,9317,ZIG,France,6/7/2023 08:54,Colombia,13/9/2022,21.64,29,China,378.09,29.87,E5,Meghann Bricksey,1,NABCDE,4782.94
4266,1203,PUV,France,6/7/2023 02:59,Peru,19/10/2022,11.6,92,Philippines,759.42,3.24,D4,Aigneis Preshaw,5,NABCDE,566.09
4267,7996,BUV,Germany,6/7/2023 06:41,Sweden,15/6/2022,12.26,87,Zambia,803.93,3.74,E5,Susannah Tod,7,N67890,4762.81
4268,9744,PER,Nigeria,6/7/2023 10:47,China,29/5/2022,10.01,36,China,186.28,1.58,F6,Colby Elderidge,8,N67890,1772.47
4269,7279,ZHM,Peru,6/7/2023 06:56,Armenia,6/11/2022,2.99,76,Brazil,362.95,32.31,E5,Chick Olifaunt,5,N67890,2762.02
4270,8506,YGZ,China,6/7/2023 16:43,France,16/9/2022,21.97,69,China,990.61,32.12,E5,Jaimie Dottrell,8,N12345,3668.0
4271,3455,KHA,Russia,6/7/2023 09:56,Russia,19/7/2022,19.71,92,Philippines,677.14,13.1,D4,Zach Vernazza,1,N67890,1032.86
4272,6975,PTA,China,6/7/2023 13:12,Indonesia,7/5/2022,10.58,46,Syria,182.14,34.46,D4,Haroun Mossbee,8,N12345,974.64
4273,5301,ARH,Greece,6/7/2023 13:12,Philippines,7/3/2022,22.21,38,Philippines,509.04,15.2,E5,Duffie Bleakley,9,NABCDE,831.78
4274,863,KVX,Russia,6/7/2023 12:31,Indonesia,6/8/2022,2.82,75,Czech Republic,140.61,5.43,D4,Goldina Heindl,5,NABCDE,870.15
4275,9552,RBT,United States,6/7/2023 01:38,China,6/3/2022,3.42,77,China,623.95,43.83,D4,Warner Pappin,2,NABCDE,3817.72
4276,6679,HRG,China,6/7/2023 03:57,Burkina Faso,30/4/2022,5.05,44,Sweden,903.51,4.16,E5,Christye Domeney,1,N12345,4570.69
4277,8169,MCO,Brazil,6/7/2023 19:08,Indonesia,24/6/2022,20.13,20,China,501.05,23.13,F6,Rosella Demougeot,2,N12345,3370.65
4278,5253,WRE,Bosnia and Herzegovina,6/7/2023 05:07,Indonesia,31/5/2022,14.82,41,China,872.1,12.62,F6,Coletta Taillant,2,N12345,4684.65
4279,1515,UTH,Kazakhstan,6/7/2023 20:19,Peru,22/8/2022,2.43,75,Argentina,883.01,5.0,F6,Guido Sarch,9,NABCDE,4990.14
4280,4536,NCJ,Canada,6/7/2023 22:03,China,7/10/2022,23.27,75,Czech Republic,684.16,47.51,E5,Natty Reddie,3,NABCDE,3995.57
4281,7454,RGE,China,6/7/2023 14:08,Russia,26/1/2022,19.16,75,Philippines,237.57,26.49,E5,Barbara Knevet,5,N67890,3995.52
4282,1018,GOV,Brazil,6/7/2023 06:35,Mongolia,21/10/2022,10.66,90,Syria,490.18,27.08,D4,Tripp Mawman,3,N67890,3933.25
4283,8112,PJM,China,6/7/2023 03:45,Indonesia,12/10/2022,7.02,90,China,896.62,6.23,D4,Giacopo Gillespie,4,NABCDE,4734.49
4284,6176,CXI,Poland,6/7/2023 10:25,Philippines,21/6/2022,6.45,71,Sudan,829.63,18.86,F6,Correna Neaverson,5,N67890,4928.72
4285,1509,BSJ,Indonesia,6/7/2023 01:44,Pakistan,8/4/2022,7.0,71,Russia,772.36,22.9,F6,Kalil Penton,10,N12345,3167.97
4286,8364,BFX,Indonesia,6/7/2023 05:01,Nigeria,25/7/2022,5.63,57,Indonesia,435.64,26.54,F6,Ramonda Clemenzi,6,N12345,2661.16
4287,8068,RBC,China,6/7/2023 10:39,Portugal,18/7/2022,6.44,77,China,635.69,38.6,E5,Emile Horche,8,NABCDE,1436.06
4288,9162,GYY,Philippines,6/7/2023 18:59,Barbados,2/8/2022,14.72,75,Ukraine,894.66,29.52,D4,Monty Nuzzetti,1,NABCDE,993.21
4289,7820,SCZ,China,6/7/2023 19:00,China,11/9/2022,1.05,76,China,630.81,46.88,F6,Marius Sidaway,5,NABCDE,1946.27
4290,7030,OKO,China,6/7/2023 22:53,Armenia,20/5/2022,22.86,21,Czech Republic,263.79,22.19,E5,Joyous Bees,1,N12345,836.61
4291,4414,ZAZ,Russia,6/7/2023 01:49,Samoa,19/4/2022,15.72,31,China,313.17,25.91,F6,Fabian Hasley,1,NABCDE,2178.91
4292,9417,XXN,Czech Republic,6/7/2023 06:46,Indonesia,28/1/2022,17.24,99,China,136.89,28.4,E5,Shena Dallender,1,N12345,1110.24
4293,9842,RHG,China,6/7/2023 13:36,Vietnam,31/1/2022,19.15,54,Philippines,996.75,28.62,F6,Geno Duggan,8,NABCDE,3165.75
4294,8049,CZT,Argentina,6/7/2023 02:48,Belize,9/10/2022,20.58,93,Mexico,986.11,28.59,F6,Allyson Jardine,9,N12345,1204.65
4295,5302,NKD,Indonesia,6/7/2023 22:16,South Africa,24/12/2022,14.14,100,Malaysia,688.54,20.1,F6,Joscelin Haggarty,8,N67890,1486.73
4296,7437,ROH,Tanzania,6/7/2023 04:57,Croatia,24/2/2022,7.45,78,Azerbaijan,694.14,23.69,E5,Arlana Joskowicz,5,N12345,584.12
4297,9112,JTI,Portugal,6/7/2023 22:43,Indonesia,26/6/2022,9.8,54,Argentina,570.23,40.72,D4,Carri Tolerton,9,NABCDE,914.76
4298,9248,MMG,Sierra Leone,6/7/2023 19:07,Norway,21/10/2022,22.62,25,China,975.92,46.87,F6,Gabby Corbridge,7,N67890,486.79
4299,7088,MSW,Philippines,6/7/2023 09:21,China,27/6/2022,8.83,44,France,831.89,20.76,F6,Charlot Ravilus,7,N67890,4797.41
4300,8848,JHQ,Poland,6/7/2023 01:25,Canada,20/10/2022,10.13,83,Slovenia,68.15,21.08,F6,Glenn Bean,10,N67890,4639.84
4301,9930,LTI,Poland,6/7/2023 05:31,France,8/10/2022,9.88,85,Azerbaijan,731.8,18.15,D4,Kienan Brownsey,6,NABCDE,3149.54
4302,5773,EMA,Philippines,6/7/2023 01:33,Indonesia,27/11/2022,13.6,89,Indonesia,191.21,45.71,E5,Hildegaard Spitell,3,N12345,441.36
4303,5715,SZI,Brazil,6/7/2023 15:09,Micronesia,5/12/2022,10.25,22,Brazil,715.89,42.35,E5,Sascha Laverack,1,N12345,1450.23
4304,6878,UAH,Colombia,6/7/2023 19:48,Philippines,11/11/2022,13.06,54,Chile,852.45,19.94,D4,Carree Exley,4,N67890,1655.7
4305,5514,SRD,Brazil,6/7/2023 05:08,Russia,26/9/2022,23.21,45,France,508.89,41.34,E5,Regan Leverentz,6,NABCDE,134.64
4306,733,AKQ,Iran,6/7/2023 09:40,Philippines,17/2/2022,23.28,36,Philippines,601.93,19.49,D4,Alfonse Melwall,9,N12345,4239.91
4307,6349,SJS,Japan,6/7/2023 18:02,Argentina,18/12/2022,3.21,76,China,926.48,8.89,D4,Elga Elkington,6,NABCDE,4034.85
4308,3981,RNO,China,6/7/2023 00:04,Philippines,15/3/2022,12.24,43,Sweden,108.66,16.68,E5,Ramona Kendrick,1,NABCDE,416.78
4309,358,DFP,Pakistan,6/7/2023 09:44,Indonesia,21/1/2022,15.22,97,Iran,351.85,15.59,D4,Corny Farrar,4,N67890,3015.52
4310,4801,URS,Poland,6/7/2023 00:24,Russia,24/5/2022,15.99,47,South Korea,219.07,17.29,E5,Leann Binestead,4,NABCDE,1621.22
4311,7481,ATC,China,6/7/2023 03:28,Indonesia,20/7/2022,20.97,69,Greece,478.71,46.46,D4,Nyssa Ruoss,6,N12345,3880.34
4312,3748,IFJ,Sweden,6/7/2023 09:06,China,6/7/2022,7.67,29,Lebanon,501.3,16.6,D4,Melli Mitham,9,NABCDE,4437.01
4313,5426,CRH,Indonesia,6/7/2023 14:43,Ghana,4/2/2022,15.99,93,United States,773.76,10.83,F6,Charlene Snaddin,4,N67890,3197.42
4314,4741,STL,Sweden,6/7/2023 04:13,Russia,2/4/2022,10.24,99,China,386.65,15.39,D4,Joachim Jacquest,6,NABCDE,4133.55
4315,6833,MXB,France,6/7/2023 14:29,Brazil,7/6/2022,12.44,25,Indonesia,188.41,9.67,D4,Ber Moyer,1,N12345,1720.41
4316,6555,MSC,Indonesia,6/7/2023 18:38,Russia,14/2/2022,19.8,40,Czech Republic,448.74,13.0,D4,Lawrence Sumpner,6,NABCDE,4034.79
4317,4488,GWL,Tunisia,6/7/2023 15:46,China,11/1/2022,12.94,89,Indonesia,258.55,29.37,E5,Lavinia Showen,2,N12345,4358.62
4318,3735,YTT,Portugal,6/7/2023 22:38,Uruguay,18/4/2022,20.87,79,Portugal,507.8,21.47,D4,Arleen Pendrey,8,N12345,3993.03
4319,8052,TPS,Indonesia,6/7/2023 10:54,China,3/3/2022,17.67,82,Russia,653.57,49.04,E5,Hank O' Bee,4,N12345,810.11
4320,1963,CNM,Philippines,6/7/2023 19:41,Russia,2/2/2022,10.23,57,China,995.03,24.82,E5,Yul Bushen,6,N67890,302.89
4321,2260,CKK,China,6/7/2023 16:54,China,7/12/2022,15.14,38,Pakistan,353.23,46.75,E5,Agustin But,10,NABCDE,4362.08
4322,6585,UMM,Togo,6/7/2023 22:33,Dominican Republic,21/12/2022,4.86,38,Indonesia,290.27,27.06,D4,Dennison Hartfleet,5,NABCDE,1358.98
4323,1594,MTX,Greece,6/7/2023 09:12,France,12/7/2022,6.92,69,Indonesia,467.79,41.71,F6,Nanon Leppo,5,N67890,1043.54
4324,7972,KRF,United Kingdom,6/7/2023 03:45,Indonesia,8/10/2022,3.03,29,Indonesia,103.38,8.72,F6,Annalise Durnford,5,N67890,353.55
4325,9321,HFA,Czech Republic,6/7/2023 18:28,Indonesia,20/5/2022,5.0,49,Indonesia,682.79,18.7,E5,Christiane Filan,8,N67890,1757.94
4326,587,VCA,Slovenia,6/7/2023 04:57,Iraq,10/4/2022,22.84,24,Ukraine,808.08,0.79,E5,Alvin Ccomini,7,N12345,2845.3
4327,8202,XAU,Russia,6/7/2023 03:14,Indonesia,22/4/2022,20.09,75,Philippines,390.33,4.19,E5,Michelle Camerati,5,NABCDE,840.84
4328,8378,WOW,China,6/7/2023 21:51,Greece,11/5/2022,11.97,75,Belarus,858.67,21.25,E5,Eli Stebbins,4,N12345,2058.24
4329,2799,AEO,China,6/7/2023 15:16,Philippines,18/7/2022,21.76,29,Nicaragua,463.63,16.87,E5,Orelle Stevens,8,N67890,4421.08
4330,4418,LUH,Colombia,6/7/2023 13:12,Indonesia,7/9/2022,16.58,41,Indonesia,916.14,32.0,F6,Juana Linzee,10,NABCDE,1007.75
4331,9026,NMA,Indonesia,6/7/2023 09:07,Indonesia,26/6/2022,5.89,91,Ukraine,61.61,27.87,F6,Towny McGowran,4,NABCDE,654.99
4332,7312,LBB,Indonesia,6/7/2023 15:02,Russia,21/11/2022,18.21,100,Philippines,389.44,33.58,D4,Rheta Aldus,2,NABCDE,417.0
4333,7766,CLW,Pakistan,6/7/2023 23:46,Thailand,4/11/2022,18.69,100,Luxembourg,613.24,9.49,F6,Camella Paule,7,N67890,1930.38
4334,7755,FHZ,France,6/7/2023 01:00,Sweden,3/12/2022,6.82,100,Serbia,751.99,34.26,F6,Gradeigh Sier,6,N67890,4282.65
4335,6806,SGR,Colombia,6/7/2023 09:01,Indonesia,16/8/2022,10.4,38,China,745.6,46.98,D4,Turner Burgiss,6,N67890,1513.26
4336,5152,KAR,Poland,6/7/2023 06:52,New Zealand,7/7/2022,21.55,19,Armenia,467.57,1.89,D4,Bell McAne,2,N12345,4586.54
4337,2608,TBH,Russia,6/7/2023 17:32,China,16/3/2022,12.25,44,Brazil,836.35,33.34,D4,Gerrilee Dunkinson,2,NABCDE,1599.06
4338,5187,VAI,France,6/7/2023 00:45,Czech Republic,10/3/2022,9.63,53,Indonesia,270.98,21.56,D4,Conn Renault,8,NABCDE,2090.17
4339,3092,ELC,Indonesia,6/7/2023 23:03,Philippines,7/10/2022,17.93,66,Luxembourg,963.86,24.73,E5,Lexie Tewkesbury.,9,NABCDE,4298.83
4340,4741,VAO,Cyprus,6/7/2023 08:03,Thailand,25/3/2022,20.73,85,Indonesia,498.77,15.18,F6,Gabriellia Yuill,9,N67890,3729.4
4341,261,SEP,Philippines,6/7/2023 18:47,Indonesia,28/3/2022,14.56,18,Russia,223.95,35.61,E5,Ilyse Sigmund,7,N67890,4256.15
4342,1595,WVN,China,6/7/2023 21:11,Poland,9/6/2022,19.76,38,Philippines,941.45,36.29,E5,Tarrance Fibben,3,N67890,4654.43
4343,6880,SIB,China,6/7/2023 05:20,Indonesia,17/11/2022,13.04,24,China,125.1,43.24,F6,Rodolfo Sickamore,5,N67890,3964.06
4344,3193,QCJ,Netherlands,6/7/2023 14:11,Bangladesh,10/10/2022,4.57,22,Croatia,500.73,22.78,E5,Jody McGeown,6,NABCDE,2724.63
4345,7044,KSL,Philippines,6/7/2023 00:59,Russia,15/6/2022,8.22,61,China,293.96,15.49,D4,Stormi Spry,5,NABCDE,2919.98
4346,1453,VTZ,Colombia,6/7/2023 03:54,Serbia,15/10/2022,18.02,87,Czech Republic,829.69,24.81,E5,Clarance Sheach,8,NABCDE,660.12
4347,1732,CNV,Finland,6/7/2023 20:34,Philippines,29/10/2022,21.89,53,Poland,943.14,43.69,E5,Katya Leinster,9,N67890,3860.61
