flight_id,flight_number,departure_airport,departure_country,departure_time,arrival_country,arrival_date,flight_duration,passenger_age,passenger_nationality,ticket_price,baggage_weight,arrival_gate,pilot_name,cabin_crew_count,aircraft_registration,flight_distance
2174,7687,OBY,Colombia,6/7/2023 19:22,Moldova,28/6/2022,6.54,43,Portugal,640.24,8.05,F6,Devin Kohrt,1,N12345,4739.05
2175,892,XSB,United States,6/7/2023 01:41,Greece,1/7/2022,6.45,63,Kenya,133.17,13.9,D4,Brandi Janzen,2,N12345,897.78
2176,7552,OAI,Portugal,6/7/2023 11:03,China,24/7/2022,23.38,50,United States,386.32,4.58,E5,Udall Cabrer,7,N12345,3755.57
2177,1499,KPF,Canada,6/7/2023 07:21,Russia,10/1/2022,1.93,36,China,940.15,37.4,F6,Petr Ilieve,3,N12345,1482.38
2178,3902,LAI,Brazil,6/7/2023 01:33,Afghanistan,21/5/2022,19.18,79,Uzbekistan,154.17,24.55,F6,Robyn Gilbart,8,N12345,391.47
2179,4532,YEG,Nepal,6/7/2023 18:55,Indonesia,1/10/2022,3.91,88,Canada,319.43,24.19,E5,Michal Pottery,7,NABCDE,4811.66
2180,9972,JOS,Brazil,6/7/2023 02:01,Thailand,26/7/2022,8.19,91,China,919.78,4.02,D4,Gerianne Pithie,6,N12345,455.46
2181,1683,BXE,Venezuela,6/7/2023 21:51,Philippines,15/7/2022,11.26,26,Armenia,965.2,11.74,E5,Tate Sandells,3,NABCDE,2455.45
2182,4176,QJB,Brazil,6/7/2023 23:47,China,2/5/2022,11.02,93,New Zealand,191.27,29.16,D4,Camey Dobing,4,NABCDE,812.07
2183,1715,JGS,Russia,6/7/2023 12:46,New Caledonia,20/6/2022,23.61,82,France,918.43,0.22,D4,Rhianon Bruneton,1,N67890,2555.38
2184,2455,PEC,China,6/7/2023 04:46,China,15/4/2022,18.82,47,China,109.87,19.31,E5,Isidore Loft,5,N67890,4949.2
2185,8911,LHI,Russia,6/7/2023 16:21,Indonesia,5/2/2022,4.07,49,China,271.68,24.49,E5,Lian Fischer,10,N67890,3939.22
2186,3390,VLP,Peru,6/7/2023 05:11,Portugal,30/5/2022,17.03,33,Indonesia,703.62,38.82,D4,Angie Hansford,7,NABCDE,4723.08
2187,1134,SLX,Philippines,6/7/2023 02:25,Indonesia,28/11/2022,16.92,89,Armenia,344.69,0.14,D4,Gelya Hulatt,2,NABCDE,2218.61
2188,3331,MMJ,Philippines,6/7/2023 14:03,Portugal,16/6/2022,10.99,46,Philippines,143.47,3.89,E5,Evita Jovanovic,6,N12345,745.97
2189,4109,YCK,Philippines,6/7/2023 21:21,Indonesia,7/10/2022,11.83,80,France,986.29,18.92,F6,Cyrill Whitmore,3,NABCDE,2452.85
2190,4875,PWM,United States,6/7/2023 15:32,China,6/2/2022,8.92,67,Thailand,193.18,27.85,E5,Pren Boddis,10,NABCDE,4588.77
2191,2137,LYH,China,6/7/2023 05:07,China,13/1/2022,14.43,63,Panama,522.23,9.05,D4,Marlo Offener,6,N12345,1645.34
2192,8998,FLU,Cape Verde,6/7/2023 23:22,Namibia,10/6/2022,2.95,64,Portugal,763.83,8.0,E5,Norby Crawshaw,4,N67890,3149.18
2193,1088,MYF,Brazil,6/7/2023 14:57,China,19/6/2022,18.01,69,Malaysia,421.81,39.39,D4,Desiri Napolione,7,N12345,1113.88
2194,7354,KXA,Brazil,6/7/2023 23:55,Russia,14/3/2022,15.86,62,China,677.05,27.77,F6,Jania Timcke,5,N67890,1038.34
2195,2164,FCN,Palestinian Territory,6/7/2023 10:58,China,24/5/2022,18.43,77,Sri Lanka,979.98,7.5,E5,Efren Trevna,7,N12345,3639.89
2196,7961,YJF,Estonia,6/7/2023 14:29,Czech Republic,3/7/2022,7.53,18,China,657.21,16.17,D4,Gertrude Gotcher,9,N12345,3478.29
2197,209,SEV,China,6/7/2023 09:58,Yemen,15/7/2022,5.22,91,Indonesia,291.71,4.63,E5,Leeland Cubitt,5,N12345,3259.76
2198,2535,LRR,Indonesia,6/7/2023 08:57,Bulgaria,2/12/2022,3.9,58,Turkmenistan,108.21,19.86,D4,Dillie Attwoull,6,NABCDE,1874.81
2199,3717,AKJ,Brazil,6/7/2023 22:27,South Africa,26/6/2022,17.01,85,France,310.3,48.72,E5,Constantine Muncie,8,NABCDE,3149.69
2200,6892,KMP,Poland,6/7/2023 01:46,Peru,2/5/2022,5.99,33,Russia,394.83,5.36,D4,Ewell Yancey,1,N67890,4394.58
2201,3013,NCR,Ethiopia,6/7/2023 21:47,Russia,12/5/2022,23.83,31,Vietnam,376.37,4.51,E5,Dulcy Scading,8,NABCDE,4778.96
2202,804,YTA,Philippines,6/7/2023 18:08,Indonesia,26/9/2022,18.08,62,Ukraine,589.69,9.65,F6,Garvy Drakeford,1,N67890,4177.78
2203,8400,KPV,Russia,6/7/2023 06:25,Philippines,30/12/2022,3.41,22,Indonesia,628.37,28.41,F6,Mandel Howgego,8,N12345,4377.88
2204,2784,PUX,Colombia,6/7/2023 13:06,China,15/3/2022,2.55,65,Russia,520.99,47.67,D4,Dalli Straughan,5,N12345,412.78
2205,2448,CWI,Israel,6/7/2023 11:02,Russia,15/9/2022,20.85,18,China,781.84,13.55,F6,Brett Evetts,1,N67890,4539.37
2206,8402,TMZ,Greece,6/7/2023 17:31,Czech Republic,22/4/2022,7.1,56,Russia,575.96,22.61,E5,Sallyann O'Heaney,1,NABCDE,1337.31
2207,316,JPA,China,6/7/2023 17:24,Peru,15/2/2022,1.51,47,China,524.19,17.14,E5,Marcy Sisse,6,N67890,3274.83
2208,8726,TSP,China,6/7/2023 20:13,Russia,7/1/2022,19.16,77,China,572.99,34.29,D4,Dierdre Scutt,5,N67890,2088.69
2209,4622,GIR,Indonesia,6/7/2023 18:10,China,27/5/2022,11.5,57,Philippines,76.9,20.31,F6,Leslie Muscat,4,N67890,853.25
2210,7076,ETM,Sweden,6/7/2023 20:33,Poland,20/8/2022,20.0,46,Philippines,162.93,25.6,F6,Laetitia Dalrymple,2,N67890,3790.87
2211,1059,PDR,China,6/7/2023 03:25,China,30/8/2022,5.26,20,China,709.66,22.71,E5,Tally Lints,7,N12345,1491.91
2212,8218,BTX,China,6/7/2023 06:57,Yemen,22/9/2022,1.29,75,Nigeria,365.8,10.5,D4,Alan Lace,10,N12345,847.91
2213,5077,TYN,Colombia,6/7/2023 23:13,Nigeria,9/6/2022,10.32,57,Indonesia,119.59,14.01,E5,Helene Fellenor,4,NABCDE,3030.34
2214,6541,PBU,Macedonia,6/7/2023 23:40,Slovenia,13/12/2022,14.92,79,Panama,344.15,29.81,D4,Kaitlyn Carstairs,1,N12345,2528.86
2215,8573,FRW,France,6/7/2023 05:50,Thailand,16/10/2022,8.29,28,Brazil,66.65,31.51,E5,Arturo Dingle,5,N12345,3768.81
2216,4005,LYP,Philippines,6/7/2023 04:27,Thailand,16/7/2022,3.13,95,United States,819.04,35.31,D4,Fee Blaxland,6,NABCDE,4716.61
2217,8506,DBN,Poland,6/7/2023 18:15,Czech Republic,30/12/2022,4.83,80,China,618.66,5.44,E5,Robinett Selby,9,N67890,3051.33
2218,8063,SYI,China,6/7/2023 22:43,Argentina,25/10/2022,12.39,32,Indonesia,460.37,3.8,D4,Marietta Dell Casa,1,NABCDE,885.75
2219,1489,VGZ,Russia,6/7/2023 14:39,Brazil,16/1/2022,17.24,54,Croatia,425.18,8.64,D4,Kacy Lingard,3,N67890,2001.3
2220,7426,FWA,China,6/7/2023 11:22,Philippines,16/2/2022,14.65,90,Brazil,538.95,48.95,F6,Wilfred Alstead,5,N67890,1076.81
2221,5297,AAK,Zimbabwe,6/7/2023 03:16,Angola,5/1/2022,3.59,82,China,814.68,11.12,F6,Morty Hew,3,N67890,3123.13
2222,1931,SKN,Poland,6/7/2023 22:42,Cuba,1/1/2022,3.17,99,Poland,353.78,16.39,E5,Milty Ortsmann,4,N67890,2273.02
2223,5299,NCY,Mexico,6/7/2023 07:24,Japan,22/5/2022,21.62,56,France,912.0,38.53,E5,Lula Victory,3,NABCDE,3574.14
2224,1251,BRN,Indonesia,6/7/2023 08:11,China,24/9/2022,14.81,65,South Africa,641.16,40.44,D4,Martie Shreeve,3,NABCDE,803.2
2225,5052,DAL,United States,6/7/2023 03:36,Indonesia,3/6/2022,8.8,68,China,174.96,8.06,D4,Christalle Swindall,2,NABCDE,2374.19
2226,8378,DPG,Russia,6/7/2023 19:20,China,23/12/2022,7.07,75,France,117.54,22.61,F6,Barret Libermore,10,N12345,1673.43
2227,439,CPE,Costa Rica,6/7/2023 18:59,Sweden,14/3/2022,18.17,88,Cameroon,511.24,26.03,F6,Agna Ollier,7,N12345,4436.04
2228,1884,IOU,Indonesia,6/7/2023 21:19,China,25/8/2022,20.69,52,Sweden,191.46,46.24,D4,Caresse Gregan,8,NABCDE,2486.9
2229,1319,OKH,Azerbaijan,6/7/2023 18:41,Canada,27/10/2022,4.82,55,Belarus,416.02,30.59,E5,Antony Stobart,10,N67890,3668.78
2230,5407,ZVG,Brazil,6/7/2023 04:21,Ghana,17/9/2022,2.69,59,China,960.38,2.42,D4,Devlin Gallager,6,N12345,3148.82
2231,4639,FIL,Philippines,6/7/2023 19:26,Russia,26/3/2022,20.29,85,Indonesia,319.45,43.6,F6,Freeland Standish-Brooks,3,NABCDE,3429.47
2232,2722,HNS,Brazil,6/7/2023 22:18,France,30/12/2022,23.54,80,Cyprus,563.31,46.65,D4,Jennifer Kitching,3,N67890,3017.89
2233,3526,HSV,Albania,6/7/2023 21:04,Indonesia,19/6/2022,9.68,50,Lithuania,367.03,44.28,E5,Luke Barrett,1,N12345,1017.18
2234,8201,SLJ,Sweden,6/7/2023 22:15,China,22/11/2022,19.98,80,China,538.13,28.2,D4,Agnese Winters,8,N67890,2285.91
2235,6959,DEC,China,6/7/2023 00:09,China,24/1/2022,22.32,98,Mongolia,217.23,19.44,D4,Valerie Oles,4,NABCDE,1563.6
2236,8417,OCE,Philippines,6/7/2023 03:46,China,4/3/2022,17.72,90,China,689.69,10.78,E5,Morly Fairholme,1,N67890,3190.56
2237,7466,DSI,Russia,6/7/2023 19:47,Colombia,2/12/2022,8.56,28,Peru,316.97,18.05,E5,Clement Matzeitis,4,N12345,1526.94
2238,8627,DIW,Portugal,6/7/2023 17:17,Indonesia,10/7/2022,20.64,32,Greece,897.86,8.2,D4,Nance Pagden,6,N67890,4865.15
2239,4198,MTI,Indonesia,6/7/2023 11:41,Argentina,27/1/2022,6.97,23,China,402.47,2.36,E5,Felice Picford,10,NABCDE,388.84
2240,6292,KXA,Poland,6/7/2023 19:09,Russia,7/5/2022,17.69,47,Afghanistan,471.75,40.1,F6,Jakob O'Henehan,2,N67890,2336.78
2241,9767,GHM,Brazil,6/7/2023 20:16,Kazakhstan,23/6/2022,14.8,34,China,322.84,35.97,F6,Vida Deeny,8,N12345,2177.21
2242,7560,JMO,Poland,6/7/2023 20:21,Portugal,17/12/2022,19.63,74,China,234.8,31.0,E5,Freida Kennerley,2,NABCDE,4627.83
2243,1127,DBS,Indonesia,6/7/2023 08:59,Palestinian Territory,29/4/2022,3.02,56,Malaysia,553.27,49.72,F6,Pennie Eirwin,1,NABCDE,4806.41
2244,3409,QJD,Finland,6/7/2023 08:00,China,3/4/2022,22.64,63,China,222.42,16.12,E5,Lauritz Stallworth,7,N12345,191.06
2245,852,HIM,Russia,6/7/2023 23:37,China,4/1/2022,23.79,36,China,784.28,45.14,F6,Vina Leadbetter,10,N67890,3025.21
2246,2277,WHT,Argentina,6/7/2023 09:41,China,4/1/2022,18.76,86,China,863.81,25.91,F6,Eduino Adamthwaite,1,N12345,2204.26
2247,7214,XFW,Pakistan,6/7/2023 07:06,China,28/3/2022,16.28,92,Indonesia,132.31,16.72,D4,Chuck Iacabucci,9,N12345,128.05
2248,4253,AHO,Philippines,6/7/2023 16:08,Philippines,19/12/2022,4.18,58,Kazakhstan,858.96,39.57,E5,Harli O'Boyle,10,N67890,4628.87
2249,3207,RTI,Finland,6/7/2023 14:12,Sweden,22/12/2022,1.34,98,Belarus,229.99,32.98,E5,Augustine Olyonov,2,N67890,2326.91
2250,2277,HOU,Sweden,6/7/2023 06:06,Russia,26/3/2022,21.78,59,China,164.33,0.83,E5,Saunder Smythin,7,NABCDE,1909.15
2251,1259,TSM,Italy,6/7/2023 00:21,China,1/4/2022,3.97,52,Russia,244.51,42.85,E5,Judas Towe,5,N12345,3572.46
2252,8126,YBC,China,6/7/2023 17:48,Philippines,28/3/2022,4.35,85,China,464.87,25.6,D4,Rodger Cogin,5,N12345,1400.85
2253,3284,NDG,United States,6/7/2023 20:02,Bulgaria,23/12/2022,13.84,73,Bolivia,384.62,39.95,E5,Merrilee Cullimore,9,N12345,4918.19
2254,9895,MWH,Peru,6/7/2023 20:12,France,3/8/2022,16.44,100,Indonesia,694.12,31.03,E5,Adiana Bisgrove,8,NABCDE,3777.98
2255,4903,BKM,Ukraine,6/7/2023 20:44,China,14/11/2022,3.28,69,China,183.42,48.58,D4,Brit Eaken,10,NABCDE,3356.44
2256,3632,RCR,Indonesia,6/7/2023 04:37,China,15/6/2022,12.82,24,Niger,564.17,47.43,E5,Shelley Joanic,5,N12345,4372.47
2257,7971,MTL,Nicaragua,6/7/2023 23:39,Colombia,2/11/2022,15.92,90,Sweden,86.37,1.95,E5,Hedvige Wackley,3,N12345,4679.67
2258,1569,UNA,United States,6/7/2023 03:32,France,23/6/2022,10.97,49,Venezuela,336.61,4.49,E5,Giulietta Sparshatt,3,N12345,1574.13
2259,7992,KTY,China,6/7/2023 15:35,Brazil,11/9/2022,2.51,66,Czech Republic,370.14,29.52,D4,Armand Arnoult,2,NABCDE,391.52
2260,1532,GTP,Brazil,6/7/2023 14:31,Kosovo,8/11/2022,17.04,30,China,950.9,16.77,E5,Blakeley Binnell,8,N12345,1814.84
2261,331,TAT,Russia,6/7/2023 11:27,China,23/12/2022,3.67,99,China,933.15,27.32,E5,Orv Skydall,5,N12345,3896.69
2262,5541,APC,Latvia,6/7/2023 16:55,Indonesia,30/6/2022,22.32,48,Kosovo,453.69,26.87,E5,Jarrett Balaizot,4,N67890,4163.98
2263,195,BPT,Serbia,6/7/2023 03:12,Tajikistan,17/8/2022,4.91,52,Norway,721.62,4.29,E5,Barclay Brun,9,N12345,3107.38
2264,5309,0,China,6/7/2023 14:29,China,6/12/2022,16.14,19,Poland,202.66,12.08,F6,Pincas Sausman,9,N12345,2694.4
2265,1171,PYK,Syria,6/7/2023 21:04,Philippines,1/9/2022,12.61,87,Poland,408.02,44.72,E5,Melly Leebetter,8,N67890,3914.68
2266,2003,KWY,Thailand,6/7/2023 19:09,Philippines,12/7/2022,18.13,40,Russia,52.01,15.15,F6,Kare Crush,9,N12345,1449.36
2267,937,LIA,Bosnia and Herzegovina,6/7/2023 14:09,Indonesia,6/3/2022,11.45,37,Argentina,388.37,4.31,E5,Noellyn McLeish,9,NABCDE,4760.79
2268,6020,LYC,Czech Republic,6/7/2023 03:44,Tanzania,11/9/2022,23.17,31,Brazil,979.18,3.65,D4,Phillipp Bonhan,4,N12345,3320.89
2269,6309,YMS,China,6/7/2023 15:47,Azerbaijan,11/6/2022,12.63,87,United States,184.99,15.3,E5,Rutherford Najafian,6,NABCDE,1618.29
2270,5756,WHS,Colombia,6/7/2023 02:37,Sweden,11/5/2022,7.18,54,Portugal,731.38,22.88,E5,Winny Di Maggio,6,NABCDE,1157.94
2271,8626,ASG,Brazil,6/7/2023 20:23,China,9/4/2022,21.53,38,Yemen,412.87,6.92,F6,Renata Jaffa,10,N12345,4516.9
2272,8763,MAQ,China,6/7/2023 01:31,Guadeloupe,28/1/2022,7.97,99,China,497.55,11.32,D4,Eimile Bernat,8,NABCDE,778.33
2273,244,CDQ,Ukraine,6/7/2023 22:12,Nigeria,4/11/2022,8.64,19,Ukraine,145.01,5.45,D4,Jed Marples,5,N12345,2555.26
2274,8360,SGN,Philippines,6/7/2023 03:38,Afghanistan,31/3/2022,14.14,48,China,993.13,33.19,D4,Gibby Trowsdall,2,N67890,397.24
2275,7119,MAK,China,6/7/2023 13:01,Philippines,13/2/2022,10.81,45,Saint Martin,758.19,34.41,F6,Cherianne Dowey,9,NABCDE,1581.61
2276,1431,CWF,Thailand,6/7/2023 19:19,South Africa,18/3/2022,16.51,90,Finland,502.65,44.53,D4,Lezlie Sparrowe,6,N67890,1708.43
2277,1699,GTG,Russia,6/7/2023 09:46,Cuba,3/8/2022,13.71,19,Russia,966.75,7.87,F6,Chrissy Batchley,2,NABCDE,2704.54
2278,8358,LUF,China,6/7/2023 11:36,China,1/9/2022,5.98,48,Bulgaria,937.01,14.97,F6,Rodge Beddoe,7,NABCDE,120.45
2279,7400,WUA,Lithuania,6/7/2023 11:48,China,18/10/2022,4.38,91,Nepal,488.35,25.56,F6,Jerrine MacDowall,1,N12345,3919.31
2280,7940,ARO,Indonesia,6/7/2023 21:11,Indonesia,23/11/2022,4.57,89,Russia,567.58,43.74,E5,Anastassia Gogay,6,NABCDE,1407.42
2281,5463,SXN,Brazil,6/7/2023 00:52,Bulgaria,8/12/2022,20.48,53,Brazil,509.76,47.9,D4,Burg Tippings,1,N67890,2864.47
2282,2332,SKE,North Korea,6/7/2023 03:06,Russia,6/3/2022,1.66,80,Iran,635.96,22.3,E5,Ally Trowell,6,N67890,2166.76
2283,9787,CTU,Albania,6/7/2023 11:19,Ukraine,21/6/2022,11.04,31,Spain,143.26,19.05,F6,Fonzie Maffucci,4,N12345,1100.94
2284,5915,JAF,Philippines,6/7/2023 06:35,Argentina,13/8/2022,3.08,50,China,941.92,29.6,F6,Price Biggam,5,N67890,2564.76
2285,9046,TTO,Czech Republic,6/7/2023 14:46,Indonesia,24/11/2022,1.89,82,China,462.9,39.69,F6,Geralda Casina,3,N67890,4185.73
2286,4956,FUT,Philippines,6/7/2023 01:00,Russia,2/2/2022,19.82,18,Philippines,437.06,5.14,E5,Honor Deniscke,10,N67890,2780.8
2287,664,CCH,Indonesia,6/7/2023 10:14,Peru,2/7/2022,7.27,59,Philippines,119.18,19.29,D4,Barrie Jouanet,1,N12345,2928.69
2288,1739,WMI,China,6/7/2023 16:25,Indonesia,4/12/2022,9.28,27,Cameroon,970.47,6.4,D4,Jorge Levet,8,N12345,2524.4
2289,4599,CWW,United States,6/7/2023 01:55,Portugal,29/10/2022,7.58,19,Poland,101.71,32.32,F6,Janeen Danbury,1,N67890,2064.8
2290,7498,LNE,Nigeria,6/7/2023 23:33,Micronesia,24/2/2022,22.94,79,Liberia,125.93,48.08,D4,Frans Chiplin,3,N12345,723.74
2291,5447,PDI,Greece,6/7/2023 22:26,China,20/12/2022,20.09,79,United States,597.08,10.78,E5,Orelee Jojic,9,N12345,4564.99
2292,8579,PYY,South Korea,6/7/2023 03:39,China,15/6/2022,10.72,70,Armenia,796.78,10.3,D4,Kathryne Pulster,1,N67890,2080.46
2293,7353,FRB,Russia,6/7/2023 23:03,Sierra Leone,5/8/2022,19.22,72,Saint Kitts and Nevis,645.09,8.96,D4,Justis Pimlott,5,N12345,4548.66
2294,3216,KLC,France,6/7/2023 21:53,France,10/10/2022,22.03,58,Thailand,552.84,43.53,E5,Brittni Tomasutti,3,NABCDE,1224.59
2295,7235,MJT,Greece,6/7/2023 13:23,Greece,2/6/2022,1.04,40,China,607.74,3.49,F6,Griswold Hawking,10,NABCDE,1605.41
2296,3162,ELP,China,6/7/2023 19:15,Poland,26/4/2022,9.62,74,China,950.03,27.56,F6,Bryn Dilawey,6,N67890,1981.33
2297,3285,GTY,Russia,6/7/2023 04:34,Colombia,9/7/2022,16.47,99,Latvia,173.56,20.55,E5,Charleen Sabbatier,8,N12345,4045.51
2298,3511,RUI,China,6/7/2023 19:45,Israel,20/6/2022,10.1,32,Indonesia,745.65,37.07,F6,Andriette Ricci,6,N67890,438.56
2299,2160,WUA,Cambodia,6/7/2023 07:13,Zambia,6/3/2022,9.57,98,China,275.01,3.01,D4,Lorne O'Howbane,1,N67890,1516.4
2300,6257,AMY,Indonesia,6/7/2023 17:47,China,11/1/2022,10.72,22,Portugal,679.31,43.07,D4,Shadow Manderson,9,NABCDE,2381.24
2301,1622,MFB,France,6/7/2023 04:51,Guatemala,2/9/2022,4.86,27,Colombia,539.35,12.3,D4,Marylin Brody,9,N67890,4480.39
2302,9397,NAC,France,6/7/2023 15:23,Philippines,29/8/2022,16.46,83,Brazil,717.29,42.52,D4,Byrann Deighan,3,NABCDE,330.2
2303,163,SAX,Russia,6/7/2023 10:33,Philippines,11/10/2022,1.7,40,China,774.1,19.65,D4,Marni Piddington,6,NABCDE,4638.09
2304,849,HAY,Russia,6/7/2023 17:28,Armenia,16/1/2022,9.5,33,China,334.37,37.95,F6,Mattias Malecky,3,N12345,3308.43
2305,9613,SZR,Poland,6/7/2023 09:16,Philippines,22/1/2022,15.03,27,Faroe Islands,950.35,2.28,F6,Bjorn Mirralls,1,N67890,3989.2
2306,300,SQG,Yemen,6/7/2023 08:04,China,24/12/2022,13.74,94,Mali,335.73,3.85,D4,Penn Archbald,2,NABCDE,4943.37
2307,7232,SON,Indonesia,6/7/2023 20:28,Russia,6/11/2022,3.38,44,Libya,418.21,14.85,D4,Bastien Dwelling,4,N67890,700.55
2308,6325,GHA,Indonesia,6/7/2023 03:49,Bulgaria,23/3/2022,15.01,39,Cameroon,882.14,27.04,D4,Nataline Stollen,3,N12345,3892.12
2309,2003,BEI,France,6/7/2023 10:14,Czech Republic,25/1/2022,14.31,41,Indonesia,894.31,43.11,D4,Henrik Luggar,9,N67890,394.38
2310,7585,LBL,Portugal,6/7/2023 06:47,Portugal,12/10/2022,3.55,82,Ukraine,892.42,46.47,E5,Gerrard Moulden,3,NABCDE,2155.7
2311,9158,GTT,China,6/7/2023 03:40,Ukraine,1/12/2022,15.49,25,Russia,470.02,19.66,D4,Jan Wandrich,9,NABCDE,4530.57
2312,4144,CBU,Brazil,6/7/2023 19:37,South Korea,21/12/2022,17.6,92,Thailand,915.88,21.53,F6,Dennie O'Kennavain,7,N67890,400.11
2313,7234,EGM,Netherlands,6/7/2023 11:33,Peru,27/1/2022,6.05,26,Ukraine,989.93,46.18,E5,Gabi Goldie,7,NABCDE,1694.65
2314,2619,ART,China,6/7/2023 15:55,Philippines,24/7/2022,21.82,61,Peru,483.19,29.73,F6,Kendre Bloomfield,8,N67890,231.99
2315,4165,TBR,Indonesia,6/7/2023 11:48,Brazil,28/2/2022,23.37,23,Portugal,137.14,35.61,E5,Shelbi Lodge,1,N67890,2598.85
2316,6944,CGF,South Africa,6/7/2023 12:28,Indonesia,15/1/2022,23.32,55,Thailand,956.22,24.8,F6,Ivory Pehrsson,3,N67890,4835.84
2317,5800,SZN,China,6/7/2023 15:12,Chad,2/11/2022,1.03,75,Libya,138.94,43.35,E5,Waldon Stollenbecker,8,N67890,2375.6
2318,8698,AQM,Russia,6/7/2023 00:31,Philippines,3/5/2022,15.25,94,Poland,72.58,45.2,E5,Maryrose Pleasaunce,6,N67890,2029.62
2319,5391,COG,France,6/7/2023 16:38,Indonesia,29/1/2022,11.41,18,Cameroon,756.5,27.54,E5,Clara Simmens,4,N67890,2602.19
2320,5335,CDF,France,6/7/2023 00:35,Poland,12/3/2022,7.44,61,Kenya,538.97,32.54,F6,El Yoell,1,N67890,3557.79
2321,9139,CAW,Mali,6/7/2023 10:19,Poland,30/4/2022,8.14,76,Thailand,120.65,2.46,D4,Gannie Snelgar,9,N67890,3759.52
2322,3031,HFD,Poland,6/7/2023 11:02,Ethiopia,20/9/2022,6.61,63,Philippines,651.09,17.29,F6,Elvin Abrams,9,N12345,477.88
2323,4998,ALN,China,6/7/2023 11:25,China,20/2/2022,1.36,69,Philippines,290.8,22.93,D4,Elisabet Cleall,10,NABCDE,4730.15
2324,7595,0,China,6/7/2023 12:34,Brazil,5/4/2022,10.95,90,Saudi Arabia,284.3,31.22,E5,Elbert Alsop,1,N12345,4309.77
2325,851,NSH,Indonesia,6/7/2023 10:59,Philippines,11/2/2022,16.98,85,China,932.88,12.33,D4,Frankie Shine,1,NABCDE,3763.05
2326,6618,NAT,Peru,6/7/2023 07:49,Thailand,6/10/2022,12.0,33,Poland,209.52,42.57,D4,Belvia St. Clair,6,N12345,3708.22
2327,6791,BOM,Spain,6/7/2023 18:19,Japan,20/3/2022,21.56,57,China,67.99,41.54,D4,Major Rawdall,8,NABCDE,1015.49
2328,128,EGC,Finland,6/7/2023 22:06,France,22/9/2022,3.14,93,New Caledonia,445.53,1.51,D4,Chere Swyne,1,N67890,2953.77
2329,8201,MHN,Micronesia,6/7/2023 11:47,Indonesia,18/7/2022,6.55,39,Belize,197.89,3.12,D4,Lenora Crebbin,6,NABCDE,167.62
2330,2168,SAG,Mexico,6/7/2023 16:39,Portugal,22/10/2022,18.32,30,France,84.53,6.23,F6,Frank Simoncini,6,NABCDE,3983.96
2331,7227,DTH,China,6/7/2023 15:32,China,29/5/2022,5.05,92,China,577.4,10.23,F6,Pearce Winslow,9,NABCDE,490.12
2332,9738,MQJ,China,6/7/2023 19:47,Uganda,6/1/2022,8.48,22,China,660.45,10.67,F6,Lemuel Shekle,9,N67890,2764.66
2333,8802,GMT,China,6/7/2023 18:35,South Africa,14/9/2022,14.69,36,Indonesia,359.63,11.31,E5,Kizzie Got,1,NABCDE,2225.49
2334,2703,BPD,Vietnam,6/7/2023 14:41,China,24/9/2022,3.11,59,Philippines,202.54,22.79,D4,Forrester Mullinger,1,N67890,459.69
2335,9080,BJA,Philippines,6/7/2023 17:29,Indonesia,16/3/2022,18.4,24,Indonesia,105.48,31.19,E5,Rolf Akenhead,5,N67890,1212.24
2336,4059,MKI,United States,6/7/2023 12:33,China,8/3/2022,11.63,44,China,267.17,49.16,E5,Margie Demaine,5,NABCDE,1019.45
2337,4956,MON,Indonesia,6/7/2023 02:11,China,6/2/2022,10.35,68,Czech Republic,833.74,45.61,D4,Hobard Elder,2,N67890,4315.72
2338,609,DVO,China,6/7/2023 07:48,Russia,6/5/2022,2.16,95,Portugal,665.41,25.53,E5,Lezley Blasoni,4,N12345,2898.64
2339,975,MMZ,New Zealand,6/7/2023 07:06,Canada,3/1/2022,1.7,54,Poland,471.54,8.39,D4,Tammie Skentelbury,3,N12345,4049.14
2340,4444,ECG,Poland,6/7/2023 05:14,China,30/5/2022,22.44,63,Russia,728.63,26.3,E5,Xymenes Plover,10,NABCDE,1573.54
2341,2904,CBI,Cape Verde,6/7/2023 11:03,Russia,19/4/2022,14.9,37,China,542.29,31.57,E5,Arnaldo Kegan,1,NABCDE,2489.39
2342,2542,TNP,Tajikistan,6/7/2023 02:45,Cuba,27/2/2022,17.91,26,Gambia,298.78,16.67,D4,Tamera Yeoman,8,N67890,4635.99
2343,5925,YGQ,Philippines,6/7/2023 04:38,Indonesia,23/10/2022,23.19,41,Poland,410.91,12.69,F6,Krispin Jollands,7,N12345,3048.5
2344,7434,PVZ,United States,6/7/2023 16:53,Poland,10/1/2022,5.6,66,China,479.18,47.09,E5,Tandi Allain,10,NABCDE,4808.14
2345,4505,BSN,Peru,6/7/2023 02:27,Russia,4/2/2022,9.19,84,Cuba,479.21,21.79,D4,Harwilll Glover,2,N12345,4925.68
2346,683,TCA,Indonesia,6/7/2023 05:28,Portugal,10/12/2022,20.76,35,Sierra Leone,345.32,7.42,F6,Pietrek Mitchel,3,N67890,3673.8
2347,7231,VDH,Poland,6/7/2023 13:54,China,10/3/2022,5.32,91,Indonesia,816.02,34.99,F6,Micheil Rasch,5,N67890,1090.31
2348,7521,PPD,Germany,6/7/2023 21:26,Indonesia,27/12/2022,11.88,58,China,435.45,49.96,D4,Lynnett Ouldred,4,NABCDE,4188.68
