id,secure_code,airline,departure_city,departure_date,arrival_airport,arrival_city,arrival_time,passenger_name,passenger_gender,seat_number,currency,departure_gate,flight_status,co_pilot_name,aircraft_type,fuel_consumption
3121,01H4EEMVZR8V1EPXANHM03BPB1,United,Sayansk,26/4/2022,HIT,Janów,6/7/2023 14:35,Victoir Dallywater,Male,B2,RUB,C3,On Time,Blaine Guyer,Airbus A320,2755.08
3122,01H4EEMVZVWGP8385WDKFEN1VB,American,Narutochō-mitsuishi,12/5/2022,AZL,Gaoshan,6/7/2023 21:26,Johna Tregiddo,Female,C3,JPY,B2,Cancelled,Vikky Spincke,Airbus A320,3641.9
3123,01H4EEMVZYWVTPCEY723091C7T,Delta,Aleksandrovac,16/10/2022,SMS,Olszówka,6/7/2023 23:44,Corilla Odegaard,Female,C3,RSD,C3,Delayed,Ingeberg Pirdy,Embraer E190,4296.8
3124,01H4EEMW01T33NKMP44NEJBNP7,United,Āstārā,6/5/2022,SMV,Arzila,6/7/2023 08:24,Lettie Whittock,Female,B2,IRR,A1,Delayed,Gerianna Traynor,Embraer E190,6389.73
3125,01H4EEMW03WHDP8V1HBTC4WQ9V,Delta,Balucuc,7/2/2022,MLS,Zeguo,6/7/2023 00:16,Lilyan Martini,Female,A1,PHP,A1,Cancelled,Michel Bickmore,Boeing 737,9777.88
3126,01H4EEMW06NRBGTHVW34BWY9MM,United,Sydney,19/10/2022,RBR,Yongning,6/7/2023 05:27,Addison Haskew,Male,C3,AUD,A1,Cancelled,Sergei Birrel,Embraer E190,9581.4
3127,01H4EEMW09DMVZPZPZHQGHYY5Y,American,Sobienie Jeziory,21/2/2022,BRR,Long Beach,6/7/2023 04:05,Shaylyn Balazot,Female,B2,PLN,C3,On Time,Brenna Turneux,Airbus A320,2423.84
3128,01H4EEMW0BH129DHE30WJX4C0T,Delta,Gorgān,26/8/2022,HUO,Nanganga,6/7/2023 09:21,Tripp Warbrick,Male,C3,IRR,B2,On Time,Hermie Speak,Boeing 737,4401.44
3129,01H4EEMW0EVFS2HZX8H10DZZ9A,Delta,Montreuil,19/7/2022,ISG,Kinh Môn,6/7/2023 17:58,Cherice Overpool,Female,C3,EUR,C3,On Time,Gretchen Trobridge,Boeing 737,9502.27
3130,01H4EEMW0HERQ5DZW1ABSM1XEN,Delta,Jarānwāla,24/1/2022,BTU,Langchi,6/7/2023 02:09,Herrick Granville,Male,C3,PKR,B2,On Time,Lazarus Feronet,Airbus A320,6521.08
3131,01H4EEMW0M8STFZ6ZX60EAD5EG,United,Balabagan,22/8/2022,UHF,Puyung,6/7/2023 22:45,Kirstyn Haversham,Female,C3,PHP,A1,Cancelled,Lenee Weed,Boeing 737,5310.21
3132,01H4EEMW0Q1PJGBWDB3EXBQT8C,Delta,Soraya,5/3/2022,SYT,Vranisht,6/7/2023 03:28,Kaja Samms,Female,B2,PEN,B2,On Time,Laurianne Redfearn,Embraer E190,1479.66
3133,01H4EEMW0SX30GPG6CYVYZPWPB,American,Choya,28/5/2022,SBI,Nong Chik,6/7/2023 00:35,Lula Arthur,Female,A1,RUB,A1,Delayed,Damaris Woolerton,Airbus A320,1452.64
3134,01H4EEMW0WP4X4Q83N0BR0QANN,Delta,Kill,19/11/2022,RAE,Xishaqiao,6/7/2023 21:51,Allie Chasemore,Female,C3,EUR,A1,On Time,Harriott Boulton,Embraer E190,8976.28
3135,01H4EEMW0ZTY36K3TVGE6065SP,United,Zhishan,23/9/2022,GDA,Tha Bo,6/7/2023 13:52,Blane Swaffield,Male,B2,CNY,A1,On Time,Baron Wank,Boeing 737,4605.79
3136,01H4EEMW12MQ0RAJZ8NDEM1PHV,American,Uhlove,30/3/2022,XIJ,Reinaldes,6/7/2023 23:52,Derek Laurance,Male,C3,UAH,A1,On Time,Cordy Cawkill,Embraer E190,3237.94
3137,01H4EEMW15SG6BCJN5A1N62KNB,Delta,Dingqiao,7/11/2022,JAC,Gamagōri,6/7/2023 23:12,Miguelita Rigardeau,Female,C3,CNY,A1,Delayed,Olympe Firpi,Embraer E190,4207.87
3138,01H4EEMW17TJT4WX3Y01NNN89Y,American,Yabluniv,10/2/2022,YSI,Kampong Chhnang,6/7/2023 04:13,Theda Gemnett,Female,C3,UAH,B2,Delayed,Alexis Bene,Airbus A320,3223.26
3139,01H4EEMW1AHSABHPZ14XZDJFFZ,United,Draguignan,18/11/2022,ZST,Addiet Canna,6/7/2023 12:57,Rouvin Ludwig,Male,B2,EUR,C3,On Time,Wallace Carmody,Airbus A320,1104.59
3140,01H4EEMW1DG07Y1ABT9S9TD1XV,American,Bagong Barrio,2/10/2022,ELH,Orekhovo-Zuyevo,6/7/2023 12:45,Sonnnie Spreull,Female,B2,PHP,A1,On Time,Bernardina Bauldry,Airbus A320,9691.95
3141,01H4EEMW1GHJD5BX31REY7YEYC,American,Pavino,4/4/2022,LAS,Sŭngho 1-tong,6/7/2023 16:34,Ruperta Blaisdell,Female,A1,RUB,B2,Delayed,Felipa Govini,Airbus A320,6623.23
3142,01H4EEMW1JYG93AVFPFJXV16DY,Delta,Ghār al Milḩ,13/1/2022,SQC,Youhua,6/7/2023 07:31,Tish Leak,Female,A1,TND,A1,Delayed,Daisy Trower,Airbus A320,9803.03
3143,01H4EEMW1N2WY0R25D4YTQTPER,American,Željezno Polje,20/3/2022,PWT,Castrovirreyna,6/7/2023 22:11,Romola Ganter,Female,C3,BAM,B2,On Time,Sibilla Gaytor,Embraer E190,2154.78
3144,01H4EEMW1RP733QAGSB3A5N94G,American,Cibeureum,22/2/2022,PSO,Banjar Petak,6/7/2023 12:04,Tallou Rivilis,Female,C3,IDR,C3,Cancelled,Shannon Marley,Airbus A320,8751.52
3145,01H4EEMW1VR7XH4410HEW9EZ45,American,Bagalangit,30/12/2022,HLT,Thị Trấn Mường Khương,6/7/2023 00:16,Ernesta Critoph,Female,B2,PHP,C3,On Time,Muriel Froude,Airbus A320,8924.99
3146,01H4EEMW1Y0WRQR8N70M0VB08X,United,Lianhe,3/12/2022,OMO,Jāndiāla Sher Khān,6/7/2023 02:22,Torrin Dennison,Male,B2,CNY,B2,Delayed,Sigismund Bason,Airbus A320,5815.7
3147,01H4EEMW2091Z239AG7GVB15VM,American,Lidköping,16/3/2022,KPR,Mercedes,6/7/2023 09:03,Opal Maryin,Female,C3,SEK,B2,Delayed,Vivian Antuk,Embraer E190,9532.1
3148,01H4EEMW23DTE50NWSABT8ENKA,American,Mpophomeni,26/11/2022,SBS,Jāndiāla Sher Khān,6/7/2023 12:19,Mirabel Souness,Female,A1,ZAR,A1,Delayed,Kesley Barrat,Boeing 737,5653.83
3149,01H4EEMW261E5WJGWM2SYC7Y10,Delta,San José,3/8/2022,KRH,Kangle,6/7/2023 00:35,Reube Feragh,Male,B2,HNL,C3,Delayed,Barr Franzotto,Embraer E190,1436.23
3150,01H4EEMW29RT7P7KJ2VA61JQ35,Delta,Jiakexi,29/11/2022,ORM,Jinhe,6/7/2023 16:19,Peterus Ferschke,Male,C3,CNY,B2,Delayed,Sherlocke Lindenboim,Embraer E190,8393.42
3151,01H4EEMW2CANWQNABXDMAPWKAW,American,Balatun,24/9/2022,YLW,Carvalho,6/7/2023 15:25,Joyann Beauchop,Female,B2,BAM,B2,Cancelled,Lexy Willsmore,Airbus A320,7746.32
3152,01H4EEMW2FV78EC7TKV9DY2CVA,American,Böhöt,24/4/2022,LTS,Gubengairlangga,6/7/2023 06:09,Michele Stolli,Female,A1,MNT,B2,Cancelled,Berta Parkinson,Airbus A320,4507.59
3153,01H4EEMW2HA68REF66BS9AFG8Z,American,Feričanci,18/7/2022,GRH,General Emilio Aguinaldo,6/7/2023 10:30,Malia Prozescky,Genderqueer,C3,HRK,B2,Cancelled,Farris Forsyth,Boeing 737,3993.0
3154,01H4EEMW2MZ2W7QVHF02NSY8XT,Delta,Lékoni,25/7/2022,BGC,Chimbas,6/7/2023 15:32,Mellisent Casillas,Female,C3,XAF,C3,On Time,Florinda Ribeiro,Boeing 737,4505.26
3155,01H4EEMW2QA5RVWGJDP4G2PYHX,United,Codajás,28/5/2022,XML,San José,6/7/2023 04:17,Car Welman,Male,B2,BRL,B2,Cancelled,Chance Josovich,Airbus A320,6118.28
3156,01H4EEMW2TA5JQMFY6RXMBDCYD,United,Santa Barbara,27/12/2022,KYZ,Daji,6/7/2023 17:10,Sada Jiran,Female,B2,PHP,B2,Cancelled,Sheelah Berks,Boeing 737,3090.52
3157,01H4EEMW2XYB4ZJFMJW4ANSZ40,American,Pazarić,23/8/2022,QLA,Xinning,6/7/2023 01:36,Mord Orr,Male,B2,BAM,B2,Cancelled,Reid McAloren,Boeing 737,9598.38
3158,01H4EEMW2ZBZ0S7WNMJ9E8WAJM,United,Valbonë,28/8/2022,TAX,Chongxing,6/7/2023 23:46,Lissi Rutter,Female,A1,ALL,C3,On Time,Flo Sprake,Airbus A320,6371.38
3159,01H4EEMW32FXXH2D9GC6STN4RM,Delta,Santa Bárbara de Padrões,21/7/2022,DMD,Gennevilliers,6/7/2023 19:54,Merrile O' Neligan,Female,B2,EUR,B2,Cancelled,Kandy O'Halligan,Boeing 737,7834.21
3160,01H4EEMW358KYWPD1MHYAJHME0,Delta,Vogan,10/11/2022,PHN,Gijon,6/7/2023 04:39,Perla Scathard,Female,B2,XOF,A1,Delayed,Carlin Tranter,Embraer E190,6623.25
3161,01H4EEMW38HRJYM5H63Y3VGTGA,United,Ohafia-Ifigh,19/10/2022,HAV,Americana,6/7/2023 16:53,Matthew Dericot,Male,C3,NGN,C3,On Time,Orv Erett,Boeing 737,9772.65
3162,01H4EEMW3A71A9X55YJC49B4YJ,United,Encantado,30/1/2022,WFK,Mosal’sk,6/7/2023 12:28,Leonhard Garrard,Male,C3,BRL,B2,On Time,Roth Terrington,Airbus A320,3881.6
3163,01H4EEMW3DJD2RG803X52J1QRB,Delta,Casa Nova,26/7/2022,BPN,Kaura Namoda,6/7/2023 06:37,Jennie Woods,Female,C3,EUR,C3,Cancelled,Adriane Gurnee,Boeing 737,5557.93
3164,01H4EEMW3G5C7GS6ERSJNX7K7K,American,Banepa,15/10/2022,WUS,Guataquí,6/7/2023 12:28,Kristoforo Milby,Male,C3,NPR,C3,Cancelled,Jareb Aksell,Boeing 737,9508.66
3165,01H4EEMW3K4HABGD4ATWF32QD3,American,Huo’erqi,7/5/2022,HAH,Niederwaldkirchen,6/7/2023 15:39,Sam Atty,Female,C3,CNY,C3,Delayed,Mirilla Kidner,Airbus A320,9288.96
3166,01H4EEMW3NAAAK0409AR33C89J,American,Yaxi,15/2/2022,BPI,Bomomani,6/7/2023 03:59,Harry Barkly,Male,C3,CNY,C3,Cancelled,Zeke Jachimak,Boeing 737,1260.23
3167,01H4EEMW3R4TNF8SNRGTBDA0M7,Delta,Makui,27/11/2022,SYD,Sukamaju,6/7/2023 02:36,Corrie Winmill,Female,B2,IDR,B2,Delayed,Trudey Tschierse,Airbus A320,9687.97
3168,01H4EEMW3VT9EPVDZDD0EQASDZ,United,Fergana,30/9/2022,XMD,Komyshuvakha,6/7/2023 08:49,Alethea Sinnock,Female,C3,UZS,C3,On Time,Carline Franzen,Embraer E190,4256.57
3169,01H4EEMW4924KXM846H8AWV075,American,Wuyang,30/1/2022,HVR,Créteil,6/7/2023 13:17,Lulita Spruce,Genderfluid,A1,CNY,B2,Cancelled,Maren Concannon,Airbus A320,8887.61
3170,01H4EEMW4CY7QQW01QVM4PJPHY,American,Iwakuni,6/5/2022,PUA,San Jerónimo,6/7/2023 02:40,Rogerio Raubenheimers,Male,A1,JPY,B2,On Time,Zelig Westman,Airbus A320,5306.84
3171,01H4EEMW4FN7VM9FY39MSQ6J9S,United,Avignon,6/9/2022,JCT,Basar,6/7/2023 01:59,Bartholomeus Mallebone,Male,A1,EUR,B2,Cancelled,Wood Iddins,Boeing 737,8329.47
3172,01H4EEMW4JVBYN35Y2W5Z6WW0G,Delta,Guyi,28/11/2022,JAG,Jepuro,6/7/2023 01:32,Dionis Hiscoe,Female,B2,CNY,C3,Delayed,Filippa St. Aubyn,Embraer E190,8071.75
3173,01H4EEMW4NZK324CKXN8ZRAJ32,United,Seiça,12/12/2022,TDR,Tsurugi-asahimachi,6/7/2023 03:57,Camila Mandifield,Female,C3,EUR,A1,On Time,Kellina Cherrison,Embraer E190,8832.21
3174,01H4EEMW4R2XHHG1VY3SBTEVHS,Delta,Kahabe,19/8/2022,KGO,Khagrachhari,6/7/2023 22:49,Bartolemo Velasquez,Male,B2,IDR,C3,Cancelled,Gran Jefferson,Airbus A320,7770.88
3175,01H4EEMW4WCMS38N3GZYQP91AA,Delta,Daugavpils,11/9/2022,GSW,Quinta da Queimada,6/7/2023 14:08,Pryce Campione,Male,B2,EUR,A1,Delayed,Beale Brickell,Airbus A320,1559.02
3176,01H4EEMW4ZTN58HZHTJ3ZSD7F5,United,Sevilla,22/10/2022,AGO,Banamba,6/7/2023 04:31,Barret Peatt,Male,B2,EUR,B2,On Time,Rodolphe Brunnstein,Boeing 737,5274.48
3177,01H4EEMW52P4TCWZYXMTHMER50,Delta,Maulavi Bāzār,25/3/2022,TAO,El Paisnal,6/7/2023 11:24,Alia Arthars,Female,A1,BDT,B2,On Time,Olivia Kollas,Boeing 737,3773.71
3178,01H4EEMW55TWGKR031TSRZQ0X0,Delta,Hujra,3/3/2022,KGT,Banjar Banyuning Barat,6/7/2023 16:02,Mycah Meritt,Polygender,C3,PKR,C3,Cancelled,Ynes Glenister,Airbus A320,8421.99
3179,01H4EEMW58XVVEMR7JYQ7MQQP1,American,Cambanugoy,9/9/2022,CGC,Huanghuatan,6/7/2023 04:21,Brandon O'Devey,Male,A1,PHP,B2,Cancelled,Erich Hulburt,Embraer E190,3739.01
3180,01H4EEMW5A7EADT0AYKM2MG65T,American,Ogden,14/3/2022,TLJ,Leles,6/7/2023 05:08,Bili Maccrae,Female,B2,USD,C3,On Time,Henrie Brealey,Boeing 737,4865.32
3181,01H4EEMW5EFWJT2911PT3RNA8T,Delta,Kalinovo,28/10/2022,KXK,Cincinnati,6/7/2023 20:38,Christabel Stainton,Bigender,A1,RUB,A1,On Time,Pasquale Joule,Embraer E190,1283.73
3182,01H4EEMW5JF4AHS2C1DM2PB1EK,United,Hudai,28/6/2022,KYI,Santarém,6/7/2023 00:38,Devin Tonry,Male,B2,CNY,B2,On Time,Art Bantham,Boeing 737,6684.31
3183,01H4EEMW5N2AGGBJPCJ5RVPZCJ,Delta,El Rancho,21/11/2022,ESW,Šentilj v Slov. Goricah,6/7/2023 21:58,Alfonse Febry,Male,A1,HNL,C3,Cancelled,Fleming Haizelden,Boeing 737,4161.18
3184,01H4EEMW5R4Y88P4QJTED6ESD6,United,Chenyang,20/11/2022,QLR,Kavadarci,6/7/2023 12:33,Xenos Gorring,Male,C3,CNY,B2,Delayed,Jeff Drennan,Airbus A320,5768.96
3185,01H4EEMW5V28VH7QMJ9N76AN14,United,Sadar,7/7/2022,MKS,Bystryanka,6/7/2023 14:14,Juliet Scatcher,Genderqueer,C3,IDR,C3,On Time,Orin Fisbey,Boeing 737,1057.63
3186,01H4EEMW5YQ2PVZRB7CN2H77HX,United,Masaya,9/4/2022,SFS,Vallegrande,6/7/2023 18:55,Aggie Elstob,Female,B2,NIO,C3,Cancelled,Devi Twallin,Boeing 737,1013.94
3187,01H4EEMW6320RXN7EZSYMG8HC7,American,Brooklyn,2/3/2022,FIG,San Ignacio,6/7/2023 01:05,Sharona Pattenden,Female,A1,NZD,B2,Cancelled,Trista Watkin,Airbus A320,2068.19
3188,01H4EEMW66166Y2946R49FFETZ,United,Mantalongon,30/11/2022,FMH,Gonābād,6/7/2023 17:44,Marcel Neeves,Male,C3,PHP,A1,Delayed,Rustie Sorbie,Airbus A320,4894.98
3189,01H4EEMW69XB9AZE8PBJK1MVG4,Delta,Avon,17/7/2022,BVZ,Talakag,6/7/2023 22:58,Morey Servis,Male,B2,EUR,C3,Cancelled,Hugo Isac,Embraer E190,1169.38
3190,01H4EEMW6C3X6RJ20DFQC8T8SK,Delta,Grimstad,3/8/2022,KUS,Ríohacha,6/7/2023 08:55,Domingo Mannion,Male,A1,NOK,C3,On Time,Barbabas Dumbrall,Embraer E190,6961.95
3191,01H4EEMW6FZB84ZSFH8NN70JTE,United,Strelitsa,9/8/2022,PEL,Little Rock,6/7/2023 00:10,Trula Taudevin,Female,A1,RUB,C3,On Time,Rowe Kaley,Boeing 737,1930.9
3192,01H4EEMW6HSPGH7KHNST8GY9PX,American,Quanling,25/8/2022,ZIC,Pacobamba,6/7/2023 23:33,Dawn Gerok,Female,C3,CNY,C3,Cancelled,Marian Kennicott,Embraer E190,9060.38
3193,01H4EEMW6N245XXN7YD78M0ENY,American,Slavgorod,19/12/2022,MRF,Argasari,6/7/2023 21:37,Rivi Gyer,Female,B2,RUB,A1,Delayed,Shae Butland,Boeing 737,7304.47
3194,01H4EEMW6VT4YG78JNWGGP03BY,American,Mabalacat,10/9/2022,ZUM,Tékane,6/7/2023 23:30,Murray Fransewich,Male,A1,PHP,A1,On Time,Reginauld Pideon,Embraer E190,3430.16
3195,01H4EEMW70WGGGVZYB3R1X1Y7H,Delta,Selaphum,7/2/2022,ADW,Nailong,6/7/2023 10:37,Hamish Wilcock,Male,C3,THB,C3,Cancelled,Loren Vankov,Embraer E190,4533.52
3196,01H4EEMW767K95ZFP3ADZ8W2CJ,American,Hořice,6/1/2022,AMJ,Cawayan Bugtong,6/7/2023 12:45,Dean Kelwaybamber,Male,C3,CZK,B2,Cancelled,Alonzo Rouch,Boeing 737,3119.23
3197,01H4EEMW7BVVZ3RJSTQ011DJMC,United,Port Area,3/10/2022,CDH,Trąbki Wielkie,6/7/2023 23:04,Herbie Whiston,Male,C3,PHP,A1,Cancelled,Cordell Jindracek,Airbus A320,9018.0
3198,01H4EEMW7H27Y1C8BVXV3ZT8HY,Delta,Kuala Lumpur,25/8/2022,VPE,Nagqu,6/7/2023 00:54,Anders Ogelsby,Male,A1,MYR,C3,Cancelled,Correy Clausius,Boeing 737,2474.81
3199,01H4EEMW7P2VYA287KSXF1T9EF,United,Xinchengpu,10/10/2022,HMR,Tanahgrogot,6/7/2023 00:39,Dorian Strowlger,Genderqueer,B2,CNY,C3,Delayed,Leighton Iacovo,Airbus A320,4012.65
3200,01H4EEMW7WGZAWVG49Y4NPJFM6,Delta,Kuala Lumpur,15/3/2022,OLM,Gatbo,6/7/2023 08:17,Michaelina Carrigan,Female,B2,MYR,C3,Cancelled,Marjory Flowers,Boeing 737,7929.64
3201,01H4EEMW81MK53P67P253BJ2QS,Delta,Sigou,8/3/2022,LMB,Landi Kotal,6/7/2023 01:43,Gabrila Eilhersen,Female,C3,CNY,A1,On Time,Maire Iskow,Embraer E190,1057.98
3202,01H4EEMW85GED99WTSKP7501KG,Delta,Thouars,27/9/2022,BCS,Mongar,6/7/2023 09:05,Leyla Irons,Female,B2,EUR,A1,Delayed,Isa Guiraud,Boeing 737,6754.88
3203,01H4EEMW8889CX2MC4T00QSVNJ,United,El Tabo,26/6/2022,SMO,Cernay,6/7/2023 06:54,Fabian Newlyn,Male,C3,CLP,A1,On Time,Callean Waldie,Airbus A320,4205.15
3204,01H4EEMW8BAWR8WPV5NRNK7JPE,American,Bayombong,6/10/2022,MZS,Kunyang,6/7/2023 02:14,Jermaine Vinecombe,Female,B2,PHP,C3,On Time,Vonny Le Friec,Boeing 737,3633.33
3205,01H4EEMW8E3SZC7QZ6XA9P87RC,Delta,Wanquan,13/10/2022,NAC,Al Mijlad,6/7/2023 06:05,Brenna De-Ville,Female,B2,CNY,A1,Cancelled,Enrichetta Phillis,Airbus A320,8890.77
3206,01H4EEMW8GS54A7V6JHBAB6S4T,American,Dhī as Sufāl,19/4/2022,HPY,Lishu,6/7/2023 19:01,Elicia Start,Female,A1,YER,C3,Delayed,Alicia Buff,Airbus A320,3620.14
3207,01H4EEMW8K17YMBTA4W3HTFW0N,United,Velká nad Veličkou,25/10/2022,KXA,Shiren,6/7/2023 13:32,Taryn Thomazet,Female,A1,CZK,C3,On Time,Hynda Tithecote,Boeing 737,7523.38
3208,01H4EEMW8Q2YA128RZFEXQCMPV,Delta,Portela,3/8/2022,SFF,Afogados da Ingazeira,6/7/2023 04:02,Rodolfo Dolby,Male,A1,EUR,C3,Cancelled,Calv Madeley,Airbus A320,7605.49
3209,01H4EEMW8TVR5HV9F6KQWV55H0,United,Bolszewo,3/11/2022,RPX,Fredrikstad,6/7/2023 17:12,Tracey Creigan,Male,B2,PLN,A1,On Time,Reece Caesman,Embraer E190,6322.34
3210,01H4EEMW8XC6WY6VTNAM2J4E2M,Delta,Yihe,18/6/2022,HDG,Timaru,6/7/2023 22:50,Son De Rye Barrett,Male,A1,CNY,A1,Delayed,Burnard Brankley,Boeing 737,5506.69
3211,01H4EEMW8ZS4NNR48JTYCXY5XW,American,Souto,20/10/2022,SAF,Yabuli,6/7/2023 05:38,Roxane Lamanby,Bigender,A1,EUR,B2,Cancelled,Norris Burdell,Boeing 737,2389.5
3212,01H4EEMW929G0SYG4BA5W8QE65,Delta,Novo Aripuanã,1/7/2022,0,Xiayang,6/7/2023 23:36,Wendye Sibson,Female,A1,BRL,C3,On Time,Phillida Gomersal,Embraer E190,6361.11
3213,01H4EEMW95FAGV8FZ7VZAH777F,American,Yi’an,14/2/2022,YLW,Tanjung Palas,6/7/2023 09:03,Tildie O' Mara,Genderfluid,A1,CNY,A1,On Time,Valentine Arbuckle,Airbus A320,2309.02
3214,01H4EEMW99KN7Q5SBD6R944VA3,Delta,Allen,31/7/2022,GMB,Pulilan,6/7/2023 23:50,Mella Escala,Female,A1,ARS,C3,Delayed,Maggi Vanichev,Airbus A320,1921.62
3215,01H4EEMW9D9FB0N6PDA4ZQVEVE,United,Akita Shi,30/7/2022,NMN,Jāti,6/7/2023 13:10,Kizzee Baudains,Female,B2,JPY,A1,Cancelled,Idalina Roll,Embraer E190,9710.46
3216,01H4EEMW9G1HY9HYEQRH8KT2YA,United,Gaio,6/6/2022,MQC,Jianchang,6/7/2023 08:20,Mollee Brosenius,Female,A1,EUR,A1,Delayed,Mellisent Brookwell,Airbus A320,3628.94
3217,01H4EEMW9K9DN5QJABGTTFF39G,Delta,Gaizhou,21/10/2022,MCA,Lajkovac,6/7/2023 18:32,Birdie Gosney,Female,B2,CNY,C3,On Time,Rochell Mansbridge,Boeing 737,2738.4
3218,01H4EEMW9PWFY8VN4SA9FWPGNJ,Delta,Manning,12/6/2022,UGO,Lisičani,6/7/2023 07:10,Ted Skaid,Male,C3,CAD,B2,Delayed,Evin Morstatt,Embraer E190,2601.06
3219,01H4EEMW9SEWDK8V698WNT0RFP,American,Phu Luang,30/11/2022,NGA,Áno Sýros,6/7/2023 16:38,Ric Kleisle,Male,C3,THB,B2,On Time,Alasteir Bridel,Boeing 737,2843.79
3220,01H4EEMW9WDTWXK86914G5JFY9,Delta,Obroshyne,16/1/2022,ZKL,Fengshou,6/7/2023 00:48,Monique Paolinelli,Female,C3,UAH,A1,Cancelled,Eleonore Conkay,Boeing 737,8464.37
3221,01H4EEMW9Z73SDTEZJHEY23X1C,American,Tong’an,26/9/2022,PLS,Woodford Hill,6/7/2023 07:53,Killie Woosnam,Male,B2,CNY,A1,On Time,Friedrick Piecha,Airbus A320,4145.48
3222,01H4EEMWA2ZMNYERDSHEY0E8AY,American,Wuguishan,28/2/2022,0,Nanxing,6/7/2023 01:32,Jeffry Jewis,Male,B2,CNY,C3,On Time,Valentijn Offen,Airbus A320,5603.21
3223,01H4EEMWA50DAX2Y2WYPG8HE66,American,Krajan Pakel,1/3/2022,BRO,Leer,6/7/2023 21:10,Leia Slowgrave,Female,C3,IDR,A1,Delayed,Paolina Poluzzi,Embraer E190,1809.44
3224,01H4EEMWA81PM03219YNY7SP4M,Delta,Živinice,9/11/2022,LGL,Deep River,6/7/2023 01:13,Dean Dimbylow,Male,B2,BAM,B2,Cancelled,Adrien Jewett,Airbus A320,1735.21
3225,01H4EEMWABBNQEGNHBZXHP6WD1,United,Franca,29/4/2022,PRN,Ostrowite,6/7/2023 16:15,Koo Flack,Non-binary,A1,BRL,C3,Cancelled,Myra Lamdin,Airbus A320,9562.2
3226,01H4EEMWAEBQR1RXDAF93C4JRV,Delta,Chhātak,28/2/2022,PHQ,Samagaltay,6/7/2023 16:20,Vinson Lorence,Male,C3,BDT,C3,On Time,Wesley Collinette,Embraer E190,5448.16
3227,01H4EEMWAHSB8XPQJY64DP4HF4,Delta,Amancio,23/2/2022,HCA,Ransiki,6/7/2023 11:45,Ty Vondrasek,Male,B2,CUP,C3,On Time,Aguie MacKey,Embraer E190,5361.26
3228,01H4EEMWAMJYC1FM0Z5KJRMWDS,United,Zalantun,13/2/2022,DXE,Nedryhayliv,6/7/2023 19:12,Fields Van Daalen,Male,A1,CNY,B2,Cancelled,Lemmy Monketon,Airbus A320,9141.52
3229,01H4EEMWAQB9001M04BF79PX9T,United,Rudnichnyy,1/9/2022,LMR,Gaplek,6/7/2023 21:13,Franny Skelhorn,Male,A1,RUB,A1,On Time,Ramsey Guillard,Airbus A320,5268.97
3230,01H4EEMWASECX13HW5JA11A4CQ,Delta,Donskoy,28/10/2022,QCH,Huangsha,6/7/2023 18:18,Jasen Hritzko,Male,C3,RUB,A1,On Time,Bryant Standell,Airbus A320,7890.52
3231,01H4EEMWAW3F91FE83T6EJ539B,Delta,Qianqiao,11/1/2022,PNC,Gorelovo,6/7/2023 23:26,Lanie Londsdale,Female,C3,CNY,A1,On Time,Atlanta Duffett,Embraer E190,4053.18
3232,01H4EEMWAZZ0C9S2FPKDP7RX05,American,San Francisco de la Paz,22/3/2022,NTX,Qā’en,6/7/2023 22:15,Evan Mildmott,Male,B2,HNL,B2,On Time,Lucius Troke,Boeing 737,1522.18
3233,01H4EEMWB2CJ2Q9553RF0X7A38,American,Manevychi,13/6/2022,UBA,Paris 02,6/7/2023 01:47,Wallis Borton,Genderqueer,A1,UAH,C3,Delayed,Nate Gascoyen,Airbus A320,7512.36
3234,01H4EEMWB6YF4ZSTB6MA2YKWYM,American,Pinheiro Machado,21/1/2022,ARF,Umpak,6/7/2023 19:02,Lee Cesaric,Male,A1,BRL,C3,Cancelled,Lawton Claasen,Embraer E190,6234.05
3235,01H4EEMWBBJYX5WPZ41D3WHMR5,United,Herīs,16/11/2022,MWV,Vardenik,6/7/2023 20:35,Cal Thebeau,Male,A1,IRR,B2,Delayed,Erie De Mitris,Embraer E190,5153.8
3236,01H4EEMWBG6FR6H0ZPRNP4B9CT,American,Mahuta,13/1/2022,BNO,Tabasalu,6/7/2023 06:16,Sayres Lawlee,Male,C3,NGN,C3,Cancelled,Yale De Bischop,Boeing 737,7885.96
3237,01H4EEMWBN2F7NNV8BYMBQ7YYQ,Delta,Gongnong,10/11/2022,MDZ,Tuguanpu,6/7/2023 18:44,Roth Jellicorse,Male,B2,CNY,C3,Cancelled,Windham Gimert,Embraer E190,5508.5
3238,01H4EEMWBSMX840FJWNEBMG9YE,American,Peicheng,4/9/2022,EMN,Mo I Rana,6/7/2023 07:03,Emma Grutchfield,Female,B2,CNY,B2,On Time,Hanny Sirl,Airbus A320,6465.25
3239,01H4EEMWBYSSG41PBSHCVH23AM,American,Ríohacha,1/4/2022,BOS,Karolinka,6/7/2023 10:30,Stephan Honeyghan,Male,A1,COP,B2,On Time,Tab Rix,Embraer E190,9958.35
3240,01H4EEMWC34XTQP7ANM6SA6G1Y,Delta,Smiltene,13/1/2022,KHI,Cola,6/7/2023 09:17,Bernie Huson,Male,A1,EUR,C3,Delayed,Cody Morland,Boeing 737,4350.86
